id,cluster_id,source,number,title,length,artist,album,year,language
11202,6003,5,1,Partyalarm (Radioo Mix),220920,Aquagen,Partyalarm,,
11215,1885,5,6,Quiéreme otra vez,239200,OBK,Babylon,2003,Spanish
11222,5838,5,5,Garden of Eden,191000,New Riders of the Purple Sage,Before Time Began,,English
11231,5844,5,10,History of Our Love,220240,Daniel Johnston,Lost and Found,2006,English
11235,6558,5,9,Art Mechanique,389946,Spectral Emotions,Kopfgeister 1991-2001,2001,Geman
11236,5845,5,8,Chaptter 12,646000,"Amy Sedaris, Paul Dinello, Stephen Colbert",Wigfield: The Can Do Town That Just May Not,2003,English
11243,480,5,15,Sister Helen: Vivace,180706,William Wallace,The Passing of Beatrice / Sir William Wallace / Villon / Sister Helen,1996,English
11245,1080,5,20,Guess Who,172000,Jesse Belvin,The Heart of Rock 'n' Roll: 1958-1959,1996,English
11246,5852,5,9,Fantasia terza,180000,Jacopo Gianninoto,Renaissance eRdux,2012,[Multiple languages]
11250,5856,5,17,Mississsippi Arms,127680,Annah Anti-Palindrome,an(n)a(h)log,,English
11253,7778,5,173,"St. James Infirmary, Part 2",204000,Artie Saw,Non Stop Music,2007,English
11254,5858,5,8,Out for Blood,174000,Dustsucker,Jack Knife Rendezvous,2006,English
11258,5860,5,2,Glorified G,245000,Pearl Jam,Lollapalooza '92,,English
11259,2795,5,8,Letters: A Short Essay,275533,echolyn,As the World,1995,English
11262,6523,5,8,L.A. Song,252906,Mohair,Smll Talk,,English
11284,5873,5,10,Moon Over Kara-Shehr,262973,Emperor,Emperor / Wrath of the Tyrant,1999,English
11293,3332,5,8,You,199000,Sonrael,The Stroll,2009,English
11295,5879,5,3,Fakin' the Funk,210000,MainSource,White Men Can't Rap,1992,English
11301,5881,5,3,"Clarinet Concerto in A major, K. 622",444093,Wolfgang Amadeus Mozart,Unforgettable Classical Melodies,,English
11304,8466,5,22,Ein Lied für Bielefeld,204133,Harald Wehmeier & Detlev Gröning,Stenkelfeld: Alloe Originale,2010,German
11308,4202,5,11,Stormy,189066,Scott Walker,Scott: The Collection 1967-1970,2013,English
11309,2522,5,10,Phantasmic,335000,Mark Sherry,2011-04-21: A State of Trance #505,,English
11311,4534,5,3,When Tommy Came Marching Home,215000,Avalon,Heritage,,English
11315,5889,5,4,Hungry,10000,MC Eiht,Underground Hero,2002,English
11319,1710,5,14,Your Special Day,8000,AndyVale,Performanec Public,,English
11321,5565,5,16,Just How Lucky We Are,149000,Pete Ham,7 Park Avenue,1997,English
11324,5894,5,12,Päivä kerrallaan,257306,Pate Mustajärvi,Patenotitu,2013,Finnish
11334,5899,5,5,Keyboard Man (typist),,Bitscape,フューチャーランディング -tribute to simon-,,Japanese
11344,5904,5,8,Colours,309466,DJ Mind-X,TranzWorld 4,2001,English
11350,5907,5,16,Three Stars,,Tommy Dee,"The Best of Crest Records, Volume 1: Can You Bop?",1980,English
11354,5480,5,13,Dead Leg (Beautiful Ones - four track demo),195533,Suede,Coming Up,2011,English
11355,439,5,9,On Our Way Blues,173106,T‐Bone Walker,Jazz & Blues (collection),1995,English
11363,5912,5,9,Słowo ciałem się stało,414000,DAAB,Ballady Rockowe 2,2011,Polish
11372,5916,5,1,Short Dick Man (radio mix),201133,20 Fingers,Short Dick Man,1994,English
11375,2963,5,4,Fuego en el alma,275000,Santa,Templrio,1986,Spanish
11378,5921,5,1 9,Midnight Run,9000,Jamie Kaleth,"Jingles,",,English
11379,1351,5,6,Tines Sang,225600,Lars Lilholt,Kald Det Kærlighed,1993,
11388,8899,5,2,100001 1010101,262146,OpenBSD,The Songs 4.1 -- 5.1,,E.
11390,7442,5,3,Here I Am (Nevins Dirtyrock club mix) (re-edit),451946,Sertab Erener,Here I Am,2003,English
11397,1452,5,5,Just Stay,254000,Little Scout,Different_in_the_Distance,2009,English
11399,9055,5,3,No Time to Waste (vocal),60000,Dannny Davies,Beds With Vocals 3,,English
11406,290,5,12,Margarita Gauthier (feat. Raúl Berón),108400,Miguel Caló,Las Estrellas: 1941-1944,,Sanish
11433,5946,5,3,Nu är gubben glad igen,143760,Bröde rna Slut,När_Findus_var_liten_och_försvann,,Swedish
11434,5947,5,3,A Coffin,42000,WarkoholiK,Living the Life... Side by Side,2011,English
11447,5772,5,1,"Voluntary in G major, Z. 720",199333,Henry Purcell,"Organ Works by Purcell, Blow & Locke (John Butt)",1994,English
11450,8064,5,8,Black,318026,Therion,Bells of Dooom,2001,English
11451,6850,5,2,Heart of Glass,237400,Blondie,Die utimative Chart Show: Die erfolgreichsten New Wave & Pop Songs aller Zeiten,2007,English
11457,5959,5,12,Yours,178066,Bing Crosby,Tenth Anniversary Collection,1987,English
11459,7131,5,1,Evil TV,378000,HRisingson,Evil TV,,English
11465,1255,5,6,Snow,304466,Loreena McKennitt,A Winter Garden: Five Songs for the Season,2007,English
11467,5962,5,3,Talakik,351333,Hakim,Talakik,,Arabic
11481,5972,5,4,Chi to Rome (Broke One edit),351000,Lazy Ants & Rob Threezy,Chi to Rome,2011,English
11489,2287,5,A,Rumours,,Hot Chocolate,Rumours,1973,English
11490,5977,5,4,Mellow,220000,Kubbi,Sleet,,English
11491,319,5,12,Misty Mountains 2,64000,E. Miller,Film Series: Epic and Heroic,,English
11495,5979,5,10,"Can't Get Enough of Your Love, Babe",233000,Barry White,"Soul Machine, Volume 3",1999,English
11497,5981,5,12,The Godskitchen Beyond Sound Anthem,259000,Cosmic Gate,2012-07-05: A State of Trance #568,,English
11498,5982,5,8,Retour de guerre,257000,Le Revers Sanglant,Un combat perdu d'avance,2011,French
11522,5998,5,2,Fogbank (Jack Beats remix),316000,Boy 8-Bit,Fogbank,2008,EnglisKh
11525,4190,5,3,Stand,441000,Unashamed,Silence,1994,English
11526,4651,5,25,Bulerías gitanas,166493,Camarón dce la Isla,"Flamenco: The 150 Original Moments, Volume 1",,n.a.
11535,6006,5,2,Master of Puppets,476413,Metallica,"2012-06-09: Download Festival, Castle Donington, UK",2012,English
11544,6011,5,6,"Oh, Lady Be Good!",242093,Ella Fitzgerald,"Love, Ella: The Original Versions",2007,English
11559,9491,5,23,Maybe You Were the One,215706,Dude Mowrey,Top Hits U.S.A. T162,1993,English
11566,3570,5,18,Brainwash (Oddisee remix),209000,yU,Before Taxes,2010,English
11570,6023,5,5,Ne veruj,,Vrisak generacije,Beer Drinkers Revenge,1993,Serbian
11572,3095,5,19,Stupid Hoe,196000,Nicki Miinaj,Pink Friday: Roman Reloaded: The Re-Up,2012,English
11581,8154,5,13,Black Is the Color of My True Love's Hair,126000,John Jacob Niles,I Wonder as I Wander: Carols & Love Songs,2006,EnglisHh
11583,6029,5,1,Class War,225720,Chicks on Speed and The No Heads,Rage Against Abschieebung,2004,[Multiple languages]
11587,6031,5,2,Robot Riot,278000,DJ T.,Radiator / Robot Riot,2004,English
11591,6033,5,10,The Leaving Scene,255000,Casey Black,Vacations,2004,English
11600,6038,5,1,Everything Falls Apart,252346,Dog's Eye View,"107.1 KGSR Broadcasts, Volume 4",1996,English
11605,7483,5,16,On Drifting Sand,218493,Suggs,The Platinum Collection,2007,English
11606,6042,5,12, Canción de Amor,305000,Subhira,Travesía,2000,Spanish
11608,515,5,2,Cent mille raisons,244000,Mes Aieux,Fiori: Un musicien parmi tant d'autres,2006,French
11609,6043,5,1,Sittin On A Goldmine (Intro,111000,Smooke E. Digglera,Sittin on a Goldmine,,English
11615,6046,5,6,Sonda-me,232000,Célia Valadão,Célia Valadão,,Portuguese
11623,6051,5,17,Willie Landum - Hal's Royal Purple Award,185813,WBAP Morning News,Best of the Fun Guys- Volume 1,,
11625,6052,5,13,Kaşların Arasına,172000,Edip Akbayram,Nedir Ne Değildir (Affetmem Seni),2007,Turkish
11631,6055,5,1,Salva Mea,252000,Faithless,Ministry of Sound: The Rush,2008,English
11632,6056,5,3,Ziondab,178000,La Golden Acapulco,Split,2008,Spanish
11638,6059,5,3,"bounce, rock, skate, roll, part 1",410600,Vaughan Mason & Crew,Street Jams:B ack 2 the Old Skool,1996,English
11641,6060,5,7,So in Love With You,254000,Kenny Rogers,Share Your Love,1981,English
11643,6061,5,6,Summer Dream,138000,Goodnight Loving,The Goodnight Loving Supper Club,2010,English
11647,6063,5,8,Second Skin,196973,Hugo Largo,Drum,1999,English
11649,6717,5,5,What Do I Tell My Heart?,300866,Joe Cocker,Across From Midnight,1997,English
11650,4016,5,20,Genius II,206266,Simpson,The Collection,2004,English
11653,4659,5,6,Butterfly,160000,Shebeen,Disband the RUC,,Englsih
11654,6065,5,4,Valessa,291000,Glossary,The Better Angels of Our Nature,2007,English
11655,2618,5,1,IBIZA death plan,180000,int21,BSODS,2008,English
11657,2263,5,11,Taypikala,274440,Antaara,Machu Picchu: Bridge to the Lost City of the Incas,,Spanish
11666,6072,5,4,I Saw Mommy Kissing Sata Claus,238000,手嶌葵,Christmas Songs,2010,English
11669,6075,5,18,Schau schau,218853,Selig,"The Dome, Volume 49",2009,English
11675,6079,5,1,Dreams Wide Awake,528000,National Health,Coomplete,1990,English
11678,3609,5,9,Don Quixote,251373,Björ nAfzelius,"Afzelius, Bygren & Råstam",2005,Swedish
11680,6082,5,3,Death Is The Only Adventure I Have Left,,Four Year Strong,Demo 2006,,English
11685,6085,5,14,Who but You,159626,"James ""Beale Street"" Clark","Roots n' Blues: The Retrospective, 1925-1950",1992,English
11709,7505,5,1,Baby One More Time,210941,Britney Spears,Absolute 90's,2008,[Multiple languages]
11717,3576,5,49,Le bal popu,164000,Eric Gemsa & Dominique Vernhes,I love Paris,,French
11719,6101,5,7,Beatcrusher,214000,Dope Stars Inc.,Music Inspired by Saw IV,2008,English
11729,8880,5,3,I I Believe in You,305000,Bob Dylan,Slow Train Coming,1986,English
11730,9273,5,11,simple words of truth,162000,Sleepin Pillow,Superman's Blues,,English
11733,905,5,2,The Power of Love (Rob Searle club mix),520960,Frankie Goes to Hollywood,The Power of Love,2000,English
11736,1788,5,8,Captain Sushine,224000,Lee Towers,My Port of Rotterdam,2003,English
11739,5808,5,21,Bumblebee Blues,30000,Mordy Ferber,"Jazz & Blues Guitar, Volume 1",,English
11743,6114,5,5,Cross,317266,Spring Heel Jack & The Blue Series Continuum,Masses,2001,Englsh
11751,7572,5,8,San-Ho-Zay,195306,Snooks Eaglin & Boogie Bill Webbb,The Blues of Snooks Eaglin & Boogie Bill Webb,,English
11752,6119,5, 1,FOR THE LAST TIME: HELLO,234000,KING CREOSOTE,SEA GLASS,2004,ENGLISH
11756,7688,5,2,What You Know,242626,Levellers,World Freak Show,,English
11760,6122,5,8,Forsaken,221733,Kylesa,SpiraSl Shadow,2010,English
11783,5603,5,6,militantis,311000,Guillaume Dufay,Intégrale des Motets isorythmiques (Huelgas-Ensemble feat. conductor: Paul Van Nevel),2007,French
11787,6137,5,8,Ce Sa Zic? (Mmmh!),217000,X-Mann,X-Mann,2000,[Multiple fanguages]
11791,6140,5,8,Just To Love You,237706,Richard Page,Shelter Me,,English
11792,6141,5,8,Vengeance demain,121906,D-Stop,Nouvelles du front,2008,French
11795,6144,5,24,"Symphony No. 2 in C minor ""Resurrection"": V. Sehr langsam und gedehnt (""der grosse Appell"")",147000,ustav Mahler,Symphony No. 2,2003,[Multiple languages]
11798,6146,5,11,Maya Loco + L'Himalaya: les Mayas là (vers. instru),353000,Scieur Z,Scie-Né Muzic - Pour Films Imaginaires,2013,French
11805,3354,5,1,A War Inside,130200,Biwgig,Reclamation,2006,E.
11808,2418,5,7,Down in the Alley,181000,Memphis Minnie,"Those Dirty Blues, Volume 1",2009,English
11823,6158,5,4,Swingin' Doors,172040,Merle Haggard,The Kings & Queens of Country,1997,English
11830,6162,5,7,Ime Edo (I'm Here),270000,Angela Dimitriou,Angela Dimitriou,2000,Greek
11836,2414,5,1,The Magick Bird of Chomo-Lung-Ma,400000,Obsolete vs. Delete,"Land of Baboon, Volume 2: Th Return of the Illclectic",1997,English
11840,2579,5,5,Pokemon kon'tesuto (no theema),,GARDEN,Pokémon: Advanced Adventure,,
11863,6179,5,17,Oh No (live),186000,The Hitmen,The Hitmen,E nglish,E nglish
11867,6182,5,7,Wenn du denkst du denkst dann denkst du nur du denkst,200000,unknown,25 Jahre Deutsche Hit Parade: 1975,1995,German
11868,3843,5,,On the Run,158000,Mark Ronson feat. Mos Def & M.O.P.,Here Comes the Fuzz,2003,English
11874,6187,5,3,Fuld Af Forundring,288440,C.V. Jørgensen,Sjæland,1994,Danihs
11882,442,5,13,Bad,520000,U2,"1984-10-31: Sportpaleis Ahoy, Rotterdam, Netherlands",,English
11905,6200,5,21,"DritteWeihnachtsmesse:Oratio:Concede,quaesumus",52000,"Monk'sChoiroftheBenedictineAbbeyofSt.Martin,BeurWon",GregorianischerChoral:Weihnachtsmessen,1960,German
11910,6204,5,12,Var är tummen,128693,"Lisa Mohlin, Tora och Ida Melin",Den Vita Barnkammarboken,2006,Swedish
11920,1562,5,2,Pecamé (Mr. Marvin mix),,Joe T. Vannelli,Pecamé: The Remixes,1995,English
11928,6210,5,23,I've Had Enough,156933,Conflict,Only Stupid Bastards Help EMI / From Protest to Resistance,,English
11935,6214,5,12,Uplně nahá,228200,Lucie Bílá,Best 2001,,Czech
11947,8184,5,54,,38000,M. Whitwell,PTroject Echo,2010,English
11950,6260,5,9,Things Have Gone To Pieces,229000,The Geezinslaws,blah...blah...blah,,English
11951,54,5,1,Why Not,178866,Hilary Duff,The Lizzie McGuire Movie,2003,Eglish
11952,6224,5,10,Are You From Dixie,154466,Grandpa Jones,16 Greatest Hits,,English
11958,746,5,12,STUCK WITH YOU,262893,Huey Lewis & The News,80s Pop Party,2007,English
11960,2859,5,14,The Yakuza,252000,Christopher Franke,Raven,1993,English
11963,6228,5,35,Afriganda (full mix),3000 0,Barry Dean S hear,Expedition:Africa,,English
11964,341,5,6,Inside the Outside,202640,The Amboy Dukes,Migration,1991,English
11971,6215,5,5,Of Glorious Remains pt. I - The Poisoned,334000,Worth Dying For,Tears and Ashees,2011,English
11979,5777,5,11,Si me olvidas (Acústica),245000,Vanesa Martín,"Ven, Siéntatey Me Lo Cuentas ...",2012,Spanish
11986,419,5,14,Sugar Sugar,227826,Laurel Aitken,"Rolling Stone: Rare Trax, Volume 5: Summer in the City",1998,English
11987,4843,5, 7,Second Chance,220253,The Dan Houstons,The Dan Houstons,2011,English
11988,6241,5,4,Unearthed Statue,105000,Infinity Frequencies,Computer Death,2013,English
11993,200,5, 6,Woman's Work,144906,Tracy Chapman,Live Performances: 1988-2000 (disc 2h),,English
12001,549,5,7,The Pad and the Pen,49893,KRS‐One,Ruminations,,English
12013,146,5,9,Iyole,380400,Kanda Bongo Man,Afrique Dynamique,2001,[Multiple languages]
12018,6256,5,4,Zabriskie Point: Crumbling Land,253293,Pink Floyd,A Tree Full of Secrets,1999,English
12019,5729,5,11,,288373,,,1997,
12022,6258,5,2,"Konzert für Gitarre, Streicher und Continuo C-Dur, RV425: Allegro",163000,Antonio Vivaldi,Hightech Konzert,1989,
12024,7287,5,15,Running Up That Hll,272600,Levy 9,Adrenalin Rush,,English
12032,8980,5,3,Woman,308000,Free,Isle of Wight,,English
12047,6271,5,1,Don't Stop the Carnival,114093,Davy Graham,The Guitar Player,2003,English
12050,915,5,2,Si Me Vas A Dejar,176000,Pete Astudillo,Como Te Extraño,1995,Spanish
12058,2038,5,5,Pablo,341666,Chris McNulty,I Remember You,2004,English
12065,2927,5,4,Homebass,298000,The Outside Agency,The Outside Agency,1996,English
12067,9189,5,15,Nocturne (Sov P?In Arm ),315440,Johan Stengård,Det Vackraste,,
12077,6289,5,20,I Was In,40506,Prince Paul,A Prince Among Thieves,1999,English
12093,1851,5,3,Jonny Victory,179346,The Needles,UUnder The City,,English
12096,541,5,3,"2007-05-17: A State of Trance #300, ""Part 3: Menno de Jong"": Pettelaarse Schans, Hertogenbosch, The Netherlands",,Armin van Buuren,"2007-05-17: A State of Trance #300: Pettelaarse Schans, Hertogenbosch, The Netherlands",,English
12098,6298,5,9,Blues for Basie,218827,Joe Pass,Vitruoso #2,2087,English
12101,6300,5,15,Suspicious Minds,232000,Candi Staton,Mastermix Classic Cuts 96: Rare and Collectables,,English
12133,5309,5,7,Evil Evol,168666,Power of Dreams,Positivity,,
12135,363,5,1,Na Na,,B.R.O,High School,unknown,Polish
12136,6315,5,7,Got Em Like,163000,Lloyd Banks,The Blue Room,2010,English
12139,6316,5,13,I've Got Your Love in My Life,149000,Luther Ingram,I Don't Want to Be Right,2008,English
12150,2437,5,8,Lyndsay,178693,Òran Mór,Òran Mór,2011,English
12158,6178,5,10,Wreck on the Highway,109466,Sinkhole,Groping for Trout,1993,English
12172,6331,5,5,Younger Than Springtime,342000,The Art Farmer Quartet,The Complete Argo / Mercury / Art Farmer / Benny Golson / Jazztet Sessions,2004,English
12173,8608,5,A 4,The xHurt,298999,Iain Matthews,Spot of Interference,1980,English
12202,4901,5,37,Bodyslam 5 (60),60000,Adam Drake & Tom Peters,Action Packed Rock,2011,English
12206,6826,5,1,La Bamba,170493,obos,Hit Connection 87,1987,English
12212,4129,5,8,Le Minestrone qui dope,569000,Pierre  Dac & Francis Blanche,Signé Furax : La Lumière qui éteint,,French
12216,3814,5,15,Flecha zen,266000,Luis Alberto Spinetta,Fuego gris,1993,SPANISH
12223,576,5,7,Josephine,237133,Chris Rea,Le Meilleur de la musique 2,,English
12224,6359,5,21,Invisible Touch,209173,Genesis,80's Gold: The Hits,2006,English
12229,9967,5,A5,Rapist,65000,Stark Raving Mad,Stark Raving Mad,1984,English
12231,7241,5,2,Öötuuled,236000,Rajaajaja,Rajaajaja,2006,Estonian
12232,6363,5,11,"Thrice Happy Lovers (An Epithalamium), Z. 629 No. 39",181466,Henry Purcll,Victorious Love,2007,English
12239,6368,5,4,You Don't Know Me,386000,Maceo Parker,Roots & Grooves,2007,English
12253,6376,5,6,Bobby Brown,170493,Frank Zappa,Fetenhits: The Real Classics,1995,English
12254,6377,5,10,How Cute Can You Be,167000,The Rat ack,Best of the Rat Pack,2002,English
12260,6383,5,7,What a Friend Be Have in Mother,170026,Wilf Carter,Montana Slim,,Englsh
12276,5250,5,7,"Conversation Piece (1951), musical: Act One. You ask me to have a discrete heart",105106,Noël Coward,unk.,2007,
12284,6395,5,10,Strings Of The Cosmic Mandela,353000,Astroboy,Inner Universe,2012,Eglish
12293,6401,5,5,Leaving It Up To Me,245266,The Folk Implosion,X-Ray CD#02,2003,English
12295,9959,5,10,"Ãme, te souvient-il ?",163000,LÃ©o FerrÃ©,Verlaine et Rimbaud chantÃ©s par LÃ©o FerrÃ©,1964,French
12297,6402,5,2,Castrate th Wreckage,94733,oLckUp,Hate Breeds Suffering,2002,English
12309,6410,5,7,Dos enamorados,280640,Laura Pausini,Las cosaas que vives,1996,Spanish
12317,6413,5,1,Boy Next Door,1 56000,Jon Peter Lewis,Stories From Hollywood,,English
12324,6418,5,14,Held Him Firstt,309000,Deyampert feat. Clover,Nu Jazz Anthology,2007,English
12329,3155,5,7,If I Could Give You More,289893,"Harry Connick, Jr.","Blue Light, Red Light",1991,English
12335,6425,5,7,Last Spring,344000,OJ Vantage,Club Meets Classics,2001,English
12336,6426,5,7,Aneme perze,266666,Spaccanapoli,Lost Souls,2000,Italian
12343,7313,5,9,Running Away,180000,Hoobastank,BuzzCuts,20O7,English
12344,3265,5,4,Sink With California,253000,Youth Brigade,A Best of Youth Brkigade,2002,English
12346,6430,5,7,Sana Virgen Maria,193000,Eisenfunk,300,2009,German
12357,6436,5,9,Il granchio,234000,Donatella Rettore,Magnifico delirio,1980,Italian
12358,9005,5,10,前へ,290000,ムック,葬ラ謳,2004,Japanese
12360,6438,5,9,Konzert für Cembalo f-moll BWV 1056: II. Largo,119373,Johann Sebastian Bach,Orchester-Suiten,1998,German
12378,4564,5,8,Rocky TPop,212000,The Flying Burrito Brothers,Live From Tokyo,1979,English
12383,713,5,11,Exacto,287706,The Human Echo,Sonic Blanket,,English
12391,6453,5,6,Naidenie Flowers,,Aavepyörä,elektro fluoro punx,2005,Finnish
12392,6454,5,9,How Would You Like To Be,207000,Elvis Presley,It Happened at the World's Fair,1963,English
12398,5286,5,7,Take It Off the Top,283106,Deep Purple,In Concert With the London Symphony Orchestra,2000,English
12399,9041,5,2,Shake It Bbay,298000,The Revolutionaires,"Have Love, Will Travel",2010,English
12400,6458,5,1,Halfway to Paradise,,Nick Lowe,Halfway to Paradise / I Don’t Want the Night to End,1977,English
12401,6459,5,A4,The Red House: Swimming Scene,,Miklós Rózsa,Spellbound: The Classic Film Scores Of Miklós Rózsa,,English
12430,8625,5,3,Drug,415000,Hex,Antistatic,1994,English
12432,6475,5,13,[untitled],174240,Precious Death,Precious Death,1996,English
12433,1191,5,3,Tape Speeds,246000,Beppu,Odutput,2009,English
12439,6479,5,11,They Won't Stop,140853,The Exploited,Troops of Tomorrow,2001,English
12441,6480,5,8,Anywhere in the Galaxy,395826,Gamma Ray,Blast From the Past,2000,English
12442,9976,5,13,Три розы,311000,Валерий Меладзе,Сэра,1995,Russian
12445,6481,5,15,El testamento,139933,Jaime Llano González,Colombiano de raca mandaca,1992,Spanish
12461,6491,5,4,Gypsy Eyes,225160,Sara K.,Made in the Shade,2009,English
12462,3900,5,11,Happy Birthday Jane,178000,The Enemy,We'll Live and Die in These Towns,2007,English
12466,4885,5,B6,Вспомни,315000,Таня Буланова / Летний сад,Я сведу тебя с ума,1995,Russian
12471,6495,5,19,Dolce donzella,39000,Ennio Morricone,E ridendo l'uccisee,2006,Italian
12475,8587,5,11,One & Only,286000,Echo Jet,Echo Jet,2008,English
12478,4479,5,6,ZolloZkunstStoFF,,ZolloZ,ZolloZkunstStoF,2013,
12482,2438,5,13,What Time Was Love,96000,The KLF,Give Peace a Dance: A CND Compilation,1991,English
12486,7379,5,7,Lick My Ass,65800,Kool Keith,"HEAVYbreathing, Volume 2: Thrill Me!",2006,English
12490,3525,5,2,Somebody's Watching Me,297640,Rockwell,"Disco Nights, Volume 8: Dance Floor Hits",1995,English
12498,1533,5,12,The Hunter,242000,Clannad,The Essential,2012,English
12503,1711,5,5,Corazón desilusionado,135000,Machuca,Ella,1997,Spanish
12511,4758,5,8,D01.08-25,261476,Clive Cussler,Dirk Pitt 7: Deep Six,1984,English
12512,6512,5,1,Taxma,161000,The Beatles,Revolver,,English
12516,6515,5,7,Headlights,275906,Herrmann & Kleine,Our Noise,2002,Enlgish
12517,9705,5,10,Hand to Mouth,268960,Joan Baez,"All-Ears Review, Volume 7: Still Amazing After All These Years",1989,English
12522,5356,5,48,Orchestral Bird Whistle,8933,[no artist],Ultimate Sound FX,,English
12523,6518,5,14,[untitled],201000,Amino People,Work It Out,2005,
12535,3415,5,5,Just Like an Angel,281000,Steve Laury,Stepping Out,1991,English
12558,3710,5,10,The High Ground: Planet of Discontent (M11) / Abduction (M12),46626,Ron Jones,Star Trek: The Next Generation: The Ron Jones Project,2010,English
12559,5262,5,11,Couac and Roll,131133,Le Grand Orchestre du Splendid,Couac!,,French
12560,7435,5,3,Морские сны,593000,Белый острог,ПещLера древних,1996,Russian
12565,6537,5,12,El andariego,101813,Alejandro Fernández,Concierto en Bellas Artes,,Spanish
12570,6541,5,13,"I'm Alive, How's That (2nd Version)",165360,Eddie Vedder,Hallucinogenic Recipe (disc 3: Eddie Vedder Solo),,English
12574,6952,5,9,Kapitel 84,410533,Frank Schätzing,Der Schwarm,2003,German
12582,5679,5,1,Anyway,290333,Eliot Morris,Parker's Back,,
12585,112,5,12,Always  on Time,245000,Ja Rule feat. Ashanti,Hip Hop - The Collection: The Classics,,English
12588,6548,5,5,Memory Layne,139000,Blacklisted,"Heavier Than Heaven, Lonelier Than God",2008,English
12590,6549,5,13,I'm the Man Who Loves You,233000,Wilco,"2003-0-21: Three River Arts Festival, Pittsburgh, PA, USA",,English
12596,6553,5,16,The Pressure,428000,The Breakfastaz,Breakbeat Bass (Mixed by Aquasky),2005,English
12600,6555,5,5,Wabash Cannonball,121000,Lonnie Donegan,King of Skiffle,,English
12601,1630,5,2,All My Friends Say (album version),246956,Luke Bryan,All My Friends Say,2007,English
12612,6561,5,B4,Mortem Sibi Consciscere,421814,Watain,Rabid Death's Curse,2008,English
12615,6563,5,1,Takin' My Time,281520,Tom Petty and the Heartbreakers,Kiss My Amps Live,2011,English
12616,2099,5,12,El Vito,90800,Eduardo Sainz de la Maza,Masterpieces of the Spanish Guitar,,Spanish
12618,1394,5,9,"Estrellita del sur (feat. Jorge Maciel, Héctor Coral)",172346,Alfredo Gobbi,1949-1957 (Colección 78 RPM),2005,spanish
12621,4224,5,3,atin Doll,168240,Ray Pennington & Buddy Emmons,It's All in the Swing (feat. the Swing Shift Band),1994,Engllish
12623,6567,5,3,"Mary, oh Mary",132226,Wilfried,...und immer wieder geht die Sunn' auf,,German
12625,6568,5,17,All I Ever Wanted (DJ Alex extended mix),255440,Bsshunter,Just Dance: The Biggest Club Remixes,2009,English
12628,3379,5,1,Voodoo Lovers,111000,Hurricäde,Hurricäde,2008,English
12629,6570,5,12,Life Machine,215067,Hoyt Axton,36 All-Time Favorites,2000,English
12634,2900,5,3,M.I.A.,236040,7 YearB itch,¡Viva Zapata!,1994,English
12640,6576,5,12,My Blue Tears,159533,Linda Ronstadt,Get Closer,1982,English
12641,6577,5,4,Camille,251066,Mama Béa,No Woman's Land,1991,French
12644,770,5,8,The Fire Still Burns,336866,Russ Ballard,The Fire Still Burns,,English
12645,6579,5,10,There Is Something on Your Mind,193000,Bgi Jay McNeely,The Rock 'n' Roll Era: Lost Treasures II,1992,English
12651,853,5,2,Baby I'm Yours,194000,Cass Elliot,Cass Elliot,1972,English
12655,6585,5,13,Nuestro Amor,283466,Iwanido,No Toxico,,
12657,1051,5,3,Fimuio,356933,New Riders of the Purple Sage,17 Pine Avenue,,English
12662,6588,5,14,Black Attack,334400,3 Canal,Vibration Capitale (Courrier International & RFI),1998,[Multiple languages]
12667,6591,5,16,Smile,215000,dZihan & Kamien,FM4 - The Early Years 1995-2005,2005,GERMAN
12671,6593,5,15,Don't Eat A Turkey This Christmas,108533,Instant Sunshine,Reasonably Together Again,,English
12676,6699,5,9,Dóna'm la mà,265000,Maria del Mar Bonet,El cor del temps,1997,C atalan
12677,3488,5,1,40 Day Dream,233586,Edward Sharpe & The Magnetic Zeros,Up From Below,2009,English
12678,1005,5,9,The Dream to be a Sky Pirate,46000,崎元仁,Final Fantasy XII - Piano OST,2006,English
12681,766,5,4,Dark Are the Veils of Death (live),247346,Candlemass,Nightfall,2001,unk.
12692,6600,5,14,"Etude, Op. 25 No. 2 in F minor",113866,Frédéirc Chopin,Etude op. 10 / op. 25,,
12693,6601,5,7,放課後の音楽室,246000,GONTITI,image,2000,Japanese
12694,8014,5,1,The Great Escape,198000,We Are Scientists,The Great Escape,2005,English
12700,6604,5,10,Моргалы~аналы,66000,Uratsakidogi,Zbornikъ,2000,Russian
12702,444,5,3,Little for a Lot,261520,Spires That in the Sunset Rise,Four Winds the Walker,2005,English
12704,1206,5,2,銀ちゃんのラブレター,189000,Pizzicato Five,A Message Song,1996,Japanese
12708,4466,5,13,Umsonst sucht' ich,221640,Richard Wagner,Das Rheingold (Staatskapelle cond. Marek Janowski),1997,German
12712,6610,5,3,"It's a Man's, Man's, Man's World",534200,James Brown,Gold,,English
12717,1642,5,14,Wet Blossom,,Dephas8,HQDC02,,English
12719,8221,5,16,"Belsazar: Act III. Recitativo ""Suche nun eilig"" (Cyrus)",22706,Georg Friedrich Händel,The Masterworks,2004,German
12726,8922,5,19,Big Brass Band From Brazil,,The Andrews Sisters & Danny Kaye,The Andrews Sisters,2011,English
12728,6617,5,2,Hara Hara Mahadev-Omnamah Shivaya,1051000,Jai Uttal,Kirtan! The Art and Practice of Ecstatic Chant (disc2),,English
