name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Piggie Pies Pizza & Pasta,(214) 821-6465,"5315 Greenville Avenue, Dallas",75206,Italian,,zomato_2_1850,Wilshire,,12009.0,los angeles
Texas Land & Cattle Steak House,(214) 526-4664,"3130 Lemmon Avenue, Dallas",75204,"BBQ,Steakhouse",,zomato_2_1851,,,,
Local Oak,(214) 946-4625,"409 N Zang Boulevard, Dallas",75208,American,,zomato_2_1853,,,,
Pera Turkish Kitchen,(972) 267-4444,"17479 Preston Road, Suite, Dallas",75252,"Mediterranean,Turkish,Middle Eastern",,zomato_2_1857,,,,
Cafe Express,(214) 841-9444,"Mockingbird Station, 5307 E Mockingbird Lane, First Level, Suite 150, Dallas",75206,"American,Healthy Food,Cafe",,zomato_2_1859,,,,
Taverna,(214) 520-9933,"3312 Knox Street, Dallas",75205,Italian,,zomato_2_1860,Melrose,,5786.0,los angeles
Mattito's Tex-Mex,(214) 526-8181,"3102 Oak Lawn Ave, Dallas",75219,Tex-Mex,,zomato_2_1861,,,,
Babb Bros. BBQ & Blues,(214) 745-2224,"3015 Gulden Lane, Suite 105, Dallas",75212,BBQ,,zomato_2_1863,Westmoreland,S,534.0,los angeles
Sunrise Asian Cuisine,(214) 826-6300,"5631 Alta Avenue, Dallas",75206,"Asian,Tapas,Thai",,zomato_2_1864,,,,
Angela's Cafe,(214) 904-8122,7979 Inwood Rd,75209,"Cafe,Diner,Mexican",,zomato_2_1869,,,,
Carbone's Fine Food & Wine,(214) 522-4208,"4208 Oak Lawn Avenue., Dallas",75219,Italian,,zomato_2_1870,Beverly,,7825.0,los angeles
Greenville Avenue Pizza Company,(214) 826-5404,"1923 Greenville Avenue, Dallas",75206,"Pizza,Italian",,zomato_2_1872,Sunset,W,6660.0,los angeles
Fajita Pete's,(972) 818-3900,"6090 Campbell Road Suite 124, Dallas",75248,Mexican,,zomato_2_1878,,,,
Maguire's Regional Cuisine,(972) 818-0068,"17552 Dallas Parkway, Dallas",75287,American,,zomato_2_1879,,,,
Highland Park Cafeteria,(214) 324-5000,"1200 N Buckner Road, Dallas",75218,American,,zomato_2_1880,,,,
The Original Snuffer's Restaurant & Bar,(214) 826-6850,"3526 Greenville Avenue, Dallas",75206,"American,Burger",,zomato_2_1882,Washington,W,4053.0,los angeles
Mesa,(214) 941-4246,"118 W Jefferson Boulevard, Dallas",75208,Latin American,,zomato_2_1887,Los Angeles,S,737.0,los angeles
True Food Kitchen,(214) 377-3333,"8383 Preston Center Plaza, Suite 100",75225,"Healthy Food,Fusion",,zomato_2_1890,,,,
Wabi House,(469) 779-6474,"1802 Greenville Avenue, Suite 100, Dallas",75206,"Japanese,Tapas,Ramen",,zomato_2_1891,Wilshire,,5779.0,los angeles
Thai Lotus Kitchen,(214) 520-9385,"3851 Cedar Springs Road, Dallas",75219,"Asian,Thai",,zomato_2_1896,,,,
St. Martin's Wine Bistro,(214) 826-0940,"3020 Greenville Avenue, Dallas",75206,"French,New American",,zomato_2_1899,6Th,W,520.0,los angeles
Southpaw's Organic Cafe,(214) 987-0351,"6009 Berkshire Lane, Dallas",75225,"Sandwich,Beverages",,zomato_2_1901,Wilshire,,3250.0,los angeles
Stampede 66,(214) 550-6966,"1717 McKinney Avenue, Dallas",75201,"Southern,Tex-Mex,American",,zomato_2_1905,Vermont,N,1761.0,los angeles
FireXbox,(214) 503-8888,"9918 Plano Road, Dallas",75238,"Japanese,Sushi",,zomato_2_1907,Olympic,W,11301.0,los angeles
Half Shells Oyster Bar & Grill,(214) 691-8164,"6617 Snider Plaza, Dallas",75205,Seafood,,zomato_2_1908,Highland,N,641.0,los angeles
Cafe Express,(214) 352-2211,"5600 West Lovers Lane Suite 109, Dallas",75209,"American,Healthy Food,Cafe",,zomato_2_1912,,,,
El Bolero,(214) 741-1986,1201 Oak Lawn Avenue,75207,Mexican,,zomato_2_1915,,,,
Dream Cafe,(214) 954-0486,"2800 Routh Street, Suite 170, Dallas",75201,"American,Cafe",,zomato_2_1916,1St,E,327.0,los angeles
Lover's Pizza and Pasta,(214) 823-2262,"6434 E Mockingbird Lane, Suite 113, Dallas",75214,"Italian,Pizza",,zomato_2_1917,,,,
Old Chicago Pizza & Taproom,(214) 821-5700,"5319 E Mockingbird Lane, Suite 100, Dallas",75206,"American,Pizza",,zomato_2_1918,Virgil,N,751.0,los angeles
C Senor!,(214) 941-4766,"330 W Davis Street,  Dallas",75208,"Cuban,Sandwich",,zomato_2_1922,7Th,W,812.0,los angeles
Pho Is For Lovers,(972) 708-1028,"5521 Greenville Avenue, Suite 105, Dallas",75206,Vietnamese,,zomato_2_1924,Olympic,W,2717.0,los angeles
Sushiya,(214) 744-9600,"1306 Elm Street, Dallas",75202,"Japanese,Sushi",,zomato_2_1928,,,,
Big Al's Smokehouse BBQ,(214) 350-2649,"3317 Inwood Road, Dallas",75235,BBQ,,zomato_2_1931,,,,
El Come Taco,(214) 821-3738,"2513 N Fitzhugh Avenue, Dallas",75204,Mexican,,zomato_2_1937,,,,
Rise No. 1,(214) 366-9900,"5360 West Lovers Lane, Dallas",75209,"American,French",,zomato_2_1938,Melrose,,4620.0,los angeles
Buzzbrews,(214) 741-2801,"2801 Commerce Street, Dallas",75226,American,,zomato_2_1939,,,,
Gloria's Latin Cuisine,(214) 303-1166,"3223 Lemmon Avenue, Dallas",75204,Tex-Mex,,zomato_2_1945,,,,
Edohana Sushi,(214) 599-0093,"3839 McKinney Avenue, Unit 130, Dallas",75204,"Sushi,Japanese,Asian",,zomato_2_1947,Pico,W,10610.0,los angeles
Dunston's Prime Steak House,(214) 637-3513,"8526 Harry Hines Boulevard, Dallas",75235,"Steakhouse,Seafood",,zomato_2_1953,9Th,W,105.0,los angeles
Chino Chinatown,(469) 513-7457,"3011 Gulden Lane, Suite 110, Dallas",75212,"Asian,Latin American",,zomato_2_1955,,,,
Smashburger,(469) 341-3394,"2222 McKinney Street, Suite 280, Dallas",75201,"American,Burger",,zomato_2_1959,,,,
Nick & Sam's Steakhouse,(214) 871-7444,"3008 Maple Avenue, Dallas",75201,"Steakhouse,Seafood,Sushi",,zomato_2_1960,Sunset,W,1525.0,los angeles
Dough Bro's,(469) 248-0058,"5181 Keller Springs Road, Dallas",75248,"Italian,Pizza,Sandwich",,zomato_2_1961,Vermont,S,856.0,los angeles
Thai-Rrific Cuisine,(972) 241-2412,"3068 Forest Lane, Dallas",75234,"Asian,Thai",,zomato_2_1962,,,,
Becks Prime,(972) 661-8681,"5931 Forest Lane, Dallas",75230,"American,Burger",,zomato_2_1963,,,,
Penne Pomodoro,(214) 826-6075,"1924 Abrams Parkway, Dallas",75214,Italian,,zomato_2_1965,,,,
Flaming Burger,(214) 321-3734,"11255 Garland Road, Suite 101A",75218,American,,zomato_2_1966,,,,
Bob's Steak and Chop House - Omni Hotel Dallas,(214) 652-4800,"Omni Hotel Dallas, 555 South Lamar Street, Dallas",75202,Steakhouse,,zomato_2_1967,Olympic,W,800.0,los angeles
Mexicali,(214) 341-9405,"11277 E Northwest Highway, Dallas",75238,Tex-Mex,,zomato_2_1968,,,,
Truluck's,(214) 220-2401,"2401 McKinney Avenue, Dallas",75201,"Seafood,Steakhouse",,zomato_2_1971,San Vicente,,11647.0,los angeles
Red Curry,(972) 820-7775,"3628 Frankford Road, Suite 255, Dallas",75287,Thai,,zomato_2_1975,Highland,N,1900.0,los angeles
Taqueria El Si Hay,(214) 941-4042,"601 W Davis Street, Dallas",75208,Taco,,zomato_2_1977,6Th,W,3317.0,los angeles
Ginger Thai,(972) 481-1230,"3797 Forest Lane, Unit 107A, Dallas",75244,Thai,,zomato_2_1981,Larchmont,N,626.0,los angeles
Atomic Pie,(214) 553-5733,"9660 Audelia Road, Dallas",75238,"Pizza,American",,zomato_2_1988,,,,
Taza Grill,(972) 934-9767,"12817 Preston Road, Dallas",75230,"Greek,Lebanese,Mediterranean",,zomato_2_1990,La Brea,N,143.0,los angeles
Original Italian Cafe,(214) 651-7000,"115 Field Street, Dallas",75202,"Italian,Pizza",,zomato_2_1991,Sunset,W,3827.0,los angeles
Start,(214) 265-1411,"4814 Greenville Avenue, Dallas",75206,"Fast Food,American",,zomato_2_1992,,,,
Offshore's Nextdoor,(214) 503-1012,"9660 Audelia Road, Suite 305",75238,"Sandwich,Seafood,Cajun",,zomato_2_1997,Melrose,,5003.0,los angeles
FT33,(214) 741-2629,"617 Hi Line Drive, Suite 250, Dallas",75207,American,,zomato_2_1998,Hollywood,,5759.0,los angeles
Stock & Barrel,(214) 888-0150,"316 W Davis Street, Dallas",75208,American,,zomato_2_2000,,,,
Aboca's Italian Grill,(214) 346-1700,"10455 N Central Expressway, Suite 118, Dallas",75231,Italian,,zomato_2_2002,Hyperion,N,2611.0,los angeles
Iron Cactus,(214) 749-4766,"1520 Main Street, Dallas",75201,Mexican,,zomato_2_2004,,,,
Remedy,(469) 294-4012,"2010 Greenville Avenue, Suite B, Dallas",75206,"American,Desserts",,zomato_2_2005,,,,
Nora Restaurant and Bar,(214) 828-0095,"1928 Greenville Avenue, Dallas",75206,"Afghani,Middle Eastern",,zomato_2_2006,,,,
Ginger Thai Express,(972) 481-1230,"6300 Skillman Street, Dallas",75231,Thai,,zomato_2_2008,Pico,W,3809.0,los angeles
Knife - The Highland Hotel,(214) 443-9339,"The Highland Hotel, 5300 E Mockingbird Lane, Dallas",75206,"American,Steakhouse",,zomato_2_2009,,,,
Texadelphia,(214) 265-8044,"5500 Greenville Avenue, Suite 600, Dallas",75206,Sandwich,,zomato_2_2010,,,,
Toulouse Cafe and Bar,(214) 520-8999,"3314 Knox Street, Dallas",75205,French,,zomato_2_2016,,,,
Saltgrass Steak House,(469) 330-0152,"13561 N Central Expressway, Dallas",75243,"American,Steakhouse",,zomato_2_2023,,,,
Mutt's Cantina,(214) 377-8723,"2889 Cityplace W Boulvard, Dallas",75204,"American,Burger",,zomato_2_2024,,,,
Jorge's Tex-Mex,(214) 720-2211,"One Arts Plaza, 1722 Routh Street, Dallas",75201,Tex-Mex,,zomato_2_2026,,,,
Company Cafe & Bar,(214) 827-2233,"2104 Greenville Avenue, Dallas",75206,"American,Cafe",,zomato_2_2027,,,,
Penne Pomodoro,(214) 373-9911,"6815 Snider Plaza, Dallas",75205,Italian,,zomato_2_2028,,,,
Eden Restaurant & Pastries,(972) 267-3336,4416 W Lovers Lane,75209,American,,zomato_2_2032,North,W,6954.0,chicago
Suze,(214) 350-6135,"4345 W Northwest Highway, Dallas",75220,"French,Italian,Mediterranean",,zomato_2_2037,Chicago,W,3506.0,chicago
Chicken Scratch,(214) 749-1112,"2303 Pittman Street, Dallas",75208,"Sandwich,Southern",,zomato_2_2038,Division,W,2013.0,chicago
Mad Hatter Cafe,(214) 954-9900,"400 North Saint Paul Street, Suite 120",75201,"Sandwich,Vegetarian",,zomato_2_2041,Grand,W,59.0,chicago
Big Shucks,(214) 887-6353,6232 E Mockingbird Lane,75214,"Seafood,Southern,Cajun",,zomato_2_2042,Lincoln,N,2221.0,chicago
Penne Pomodoro,(214) 368-3100,"11661 Preston Road, Suite 143, Dallas",75230,Italian,,zomato_2_2045,Lincoln,N,2408.0,chicago
Kuai Dumplings and Soups,(214) 571-4544,"1201 Elm Street, Lower Level, Dallas",75270,"Asian,Chinese,Frozen Yogurt",,zomato_2_2046,,,,
Nazca Kitchen,(214) 696-2922,"8041 Walnut Hill Lane, Suite 854, Dallas",75231,Latin American,,zomato_2_2051,,,,
Monkey King Noodle Co.,(469) 206-3658,"3014 Main Street, Dallas",75226,"Asian,Chinese",,zomato_2_2052,Hubbard,W,59.0,chicago
Coal Vines,(214) 855-4999,"2404 Cedar Springs Road, Dallas",75201,"American,Italian,Pizza",,zomato_2_2060,,,,
Buck's Prime,(214) 741-4141,"1950 Market Center Boulevard, Dallas",75207,American,,zomato_2_2068,Milwaukee,N,1385.0,chicago
Opening Bell Coffee,(214) 565-0383,"1409 S Lamar Street, Dallas",75215,"Coffee and Tea,Cafe",,zomato_2_2069,,,,
Cuquita's Restaurant,(214) 575-3188,"8076 Spring Valley Road, Dallas",75240,Mexican,,zomato_2_2075,Belmont,W,1211.0,chicago
Seoul Garden,(972) 484-6090,"2502 Royal Lane, Dallas",75229,Korean,,zomato_2_2080,Montrose,W,844.0,chicago
Oishii,(214) 599-9448,"2525 Wycliff Avenue, Dallas",75219,"Japanese,Sushi,Vietnamese",,zomato_2_2082,Lasalle,N,737.0,chicago
Project Pie,(469) 547-1257,"6030 Luther Lane, Suite 110, Dallas",75225,"Desserts,Pizza",,zomato_2_2083,,,,
Black Eyed Pea,(214) 521-4580,3857 Cedar Springs Road,75219,"American,Southern",,zomato_2_2085,Lincoln,N,3000.0,chicago
Bread Winners,(469) 232-9798,"8687 North Central Expressway, Dallas",75225,"American,Bakery",,zomato_2_2089,Damen,N,1958.0,chicago
Saucy's Thai and Pho,(214) 378-8424,"5944 Royal Lane, Dallas",75230,"Thai,Vietnamese",,zomato_2_2091,,,,
Havana Cafe,(214) 660-9611,"1152 Buckner Boulevard, Suite 126, Dallas",75218,"Cuban,Desserts",,zomato_2_2092,,,,
Lucky's Cafe,(214) 522-3500,"3531 Oak Lawn Avenue, Dallas",75219,"American,Diner",,zomato_2_2093,,,,
Bugatti Ristorante,(214) 350-2470,"3802 W Northwest Highway, Dallas",75220,Italian,,zomato_2_2100,,,,
Mia's Tex-Mex Restaurant,(214) 526-1020,"4322 Lemmon Avenue, Dallas",75219,Tex-Mex,,zomato_2_2104,,,,
Yolk,(214) 855-9655,"1722 Routh Street, Dallas",75201,Cafe,,zomato_2_2105,,,,
El Jordan Cafe,(214) 941-4451,"416 N Bishop Avenue, Dallas",75208,Tex-Mex,,zomato_2_2113,,,,
Reikyu,(214) 823-3772,"5321 E Mockingbird Lane, Second Level, Dallas",75206,"Japanese,Sushi",,zomato_2_2120,,,,
The Hospitality Sweet,(214) 999-6704,"400 N Ervay Street, Dallas",75201,"Cafe,Desserts",,zomato_2_2121,,,,
Del Frisco's Grille,(972) 807-6152,"3232 McKinney Avenue, Dallas",75204,American,,zomato_2_2127,Taylor,W,1500.0,chicago
Crossroads at House of Blues,(214) 978-2583,"2200 N Lamar Street, Dallas",75202,American,,zomato_2_2129,,,,
Thai2go,(214) 484-2161,"2222 Medical District, Suite 205, Dallas",75235,Thai,,zomato_2_2131,State,N,111.0,chicago
Smokey John's Bar-B-Que,(214) 352-2752,"1820 W Mockingbird Lane, Dallas",75235,BBQ,,zomato_2_2136,,,,
Sahara Restaurant,(972) 788-1898,"5441 Alpha Road, Dallas",75240,"Mediterranean,Middle Eastern,Persian",,zomato_2_2141,Halsted,N,2100.0,chicago
Amore Italian,(214) 739-0502,"6931 Snider Plaza, Dallas",75205,"Italian,Pizza",,zomato_2_2155,,,,
El Corazon de Tejas,(214) 943-8610,"110 W Davis Street, Dallas",75208,Tex-Mex,,zomato_2_2157,Broadway,N,3021.0,chicago
SER Steak+Spirits - Hilton Anatole,(214) 761-7479,"Hilton Anatole, Floor 27, 2201 N Stemmons Freeway, Dallas",75207,Steakhouse,,zomato_2_2169,18Th,W,1544.0,chicago
Cook Hall - W Hotel,(214) 397-4111,"W Hotel, 2440 Victory Park Lane, Dallas",75219,"American,Fusion",,zomato_2_2170,Lincoln,N,4600.0,chicago
R + D Kitchen,(214) 890-7900,"8300 Preston Center Plaza, Dallas",75225,"American,Seafood",,zomato_2_2171,,,,
Green House Market,(214) 809-5977,"8687 North Central Expressway, Dallas",75225,"Coffee and Tea,Sandwich,Healthy Food",,zomato_2_2177,,,,
Pappy's Old Fashion Hamburger,(214) 678-0760,"1475 W Mockingbird Lane, Dallas",75247,"Burger,Fast Food",,zomato_2_2181,,,,
Tillman's Roadhouse,(214) 942-0988,"324 W 7th Street, Dallas",75208,"Southern,American",,zomato_2_2182,Clark,N,2568.0,chicago
Little Katana Sushi Bar,(972) 991-1122,"Galleria Dallas, 13350 Dallas Parkway, Level One, Dallas",75240,"Japanese,Sushi",,zomato_2_2190,Hubbard,E,22.0,chicago
El Rey Del Grill,(214) 559-3668,"4535 Maple Avenue, Dallas",75219,"Mexican,Vegetarian",,zomato_2_2191,North,W,1608.0,chicago
Mama's Daughter's Diner,(972) 241-8646,"2610 Royal Lane, Dallas",75229,Diner,,zomato_2_2195,,,,
Shuck N Jive,(214) 369-9471,"5315 Greenville Avenue, Dallas",75206,"Cajun,Seafood",,zomato_2_2197,,,,
Stonedeck Pizza Pub,(469) 802-6742,"2613 Elm Street, Dallas",75226,Pizza,,zomato_2_2199,,,,
Natalie's,(214) 739-0362,"5944 Royal Lane, Dallas",75230,American,,zomato_2_2202,,,,
Mangiamo Italian Restaurant,(214) 866-0044,"Preston Valley, 12835 Preston Road, Suite 220, Dallas",75230,"Italian,Pizza",,zomato_2_2203,,,,
Rock & Roll Sushi,(214) 987-1966,"6109 Berkshire Lane, Dallas",75225,"Japanese,Sushi",,zomato_2_2205,Clark,N,3700.0,chicago
Charco Broiler Steak House,(214) 942-6806,"413 W Jefferson Boulevard, Dallas",75208,"Steakhouse,American",,zomato_2_2211,,,,
Kalachandji's Restaurant & Palace,(214) 821-1048,"5430 Gurley Avenue, Dallas",75223,Indian,,zomato_2_2215,Chicago,W,2258.0,chicago
Super Chix,(972) 788-0660,"14999 Preston Road, Suite 226 D, Dallas, TX",75254,American,,zomato_2_2217,,,,
San Francisco Rose,(214) 826-2020,"3024 Greenville Avenue, Dallas",75206,"American,Bar Food",,zomato_2_2220,,,,
Nick & Sam's Grill,(214) 379-1111,8111 Preston Rd,75225,American,,zomato_2_2221,,,,
Sushi Kyoto,(214) 520-9991,"6429 Hillcrest Avenue, Dallas",75205,"Japanese,Sushi",,zomato_2_2224,26Th,W,252.0,chicago
Avila's Restaurant,(214) 520-2700,"4714 Maple Avenue, Dallas",75219,Tex-Mex,,zomato_2_2226,Clark,N,2723.0,chicago
Meddlesome Moth,(214) 628-7900,"1621 Oak Lawn Avenue, Dallas",75207,"New American,Pub Food",,zomato_2_2227,,,,
E Bar Tex Mex,(214) 824-3227,"1901 N Haskell Avenue, Suite 120, Dallas",75204,Tex-Mex,,zomato_2_2232,Dearborn,N,1212.0,chicago
Pho Envy,(214) 987-1468,"8611 Hillcrest Avenue, Suite 190, Dallas",75248,Vietnamese,,zomato_2_2235,,,,
Green Papaya,(214) 521-4811,"3211 Oak Lawn Avenue, Suite B, Dallas",75219,"Asian,Vietnamese,Fusion",,zomato_2_2238,18Th,W,1519.0,chicago
Mesero,(214) 821-6426,"2822 N Henderson Avenue, Dallas",75206,Mexican,,zomato_2_2248,Belmont,W,1622.0,chicago
Shell Shack,(877) 434-1411,"2916 McKinney Avenue, Dallas",75204,Seafood,,zomato_2_2254,Lincoln,N,2360.0,chicago
City Cafe,(214) 351-2233,"5757 West Lovers Lane, Dallas",75209,"American,Cafe",,zomato_2_2261,California,N,3159.0,chicago
Taco Stop,(972) 971-4859,"1900 Irving Boulevard, Dallas",75207,"Fast Food,Mexican",,zomato_2_2262,Chicago,W,2557.0,chicago
Italia Express,(214) 521-3300,"4000A Cedar Springs Road, Dallas",75219,Pizza,,zomato_2_2267,,,,
CiboDivino Cafe,(214) 653-2426,"1868 Sylvan Avenue, Suite D100, Dallas, TX",75208,"Italian,Pizza",,zomato_2_2276,California,N,6240.0,chicago
Aloha Hawaiian Barbecue,(214) 521-8868,"5610 Lemmon Avenue, Suite A1, Dallas",75209,"BBQ,Hawaiian",,zomato_2_2277,,,,
Hibiscus,(214) 827-2927,"2927 N Henderson Avenue, Dallas",75206,New American,,zomato_2_2282,,,,
Alligator Cafe,(214) 748-6901,"2912 Elm Street, Dallas",75226,"Seafood,Cajun",,zomato_2_2283,,,,
Ming Place,(214) 350-8188,"5715 Lemmon Avenue, Dallas",75209,"Chinese,Asian",,zomato_2_2292,,,,
Crossroads Diner,(214) 346-3491,"8121 Walnut Hill Lane, Suite 1100, Dallas",75231,Diner,,zomato_2_2293,,,,
Oasis,(214) 361-8120,"5945 Greenville Avenue, Dallas",75206,Cafe,,zomato_2_2298,,,,
Grand Lux Cafe,(972) 385-3114,"Galleria Dallas, 13420 Dallas Pkwy, Level One, Dallas",75240,American,,zomato_2_2300,Diversey,W,433.0,chicago
El Fenix,(214) 747-1121,"1601 McKinney Avenue, Dallas",75202,Tex-Mex,,zomato_2_2301,,,,
Chip's Old Fashioned Hamburgers,(214) 691-2447,"4530 Lovers Lane, Dallas",75225,"American,Burger",,zomato_2_2302,Clark,N,435.0,chicago
Pappadeaux Seafood Kitchen,(214) 521-4700,"3520 Oak Lawn Avenue, Dallas",75219,"Seafood,Southern,Cajun",,zomato_2_2304,,,,
Pappas Brothers Steakhouse,(214) 366-2000,"10477 Lombardy Lane, Dallas",75220,"Steakhouse,Seafood",,zomato_2_2305,,,,
Campisi's,(214) 752-0141,"1520 Elm Street, Dallas",75201,Italian,,zomato_2_2307,,,,
The Rustic,(214) 730-0596,"3656 Howell Street, Dallas",75204,"American,Southern",,zomato_2_2308,Randolph,W,652.0,chicago
Royal China,(214) 361-1771,"6025 Royal Lane, Suite 201, Dallas",75230,"Asian,Chinese",,zomato_2_2310,,,,
Rapscallion,(469) 291-5660,"2023 Greenville Avenue, Suite 110, Dallas",75206,"New American,Seafood",,zomato_2_2311,,,,
Royal Thai,(214) 691-3555,"5500 Greenville Avenue, Suite 608, Dallas",75206,Thai,,zomato_2_2312,,,,
P.F. Chang's,(214) 265-8669,"NorthPark Center, 8697 North Central Expressway, Level One, Dallas",75225,"Asian,Chinese",,zomato_2_2314,,,,
25 Degrees,(323) 785-7244,"7000 Hollywood Blvd, Los Angeles",90028,Burger,,zomato_2_2326,,,,
Dong Il Jang,(213) 383-5757,"3455 W 8th St, Los Angeles",90005,"BBQ,Korean",,zomato_2_2333,Hubbard,W,51.0,chicago
Ham Ji Park,(213) 365-8773,"3407 W 6th St Ste 101-C, Los Angeles",90020,Korean,,zomato_2_2347,,,,
Terrine,(323) 746-5130,"8265 Beverly Blvd, Los Angeles",90048,American,,zomato_2_2355,Michigan,S,1150.0,chicago
Honey Pig,(213) 380-0256,"3400 W 8th St, Los Angeles",90005,"BBQ,Korean",,zomato_2_2365,Southport,N,2819.0,chicago
Open Sesame,(323) 525-1698,"7458 Beverly Blvd, Los Angeles",90036,Middle Eastern,,zomato_2_2368,,,,
Meals By Genet,(323) 938-9304,"1053 S Fairfax Ave, Los Angeles",90019,"African,Ethiopian,Italian",,zomato_2_2384,,,,
Hinoki & the Bird,(310) 552-1200,"10 Century Dr, Los Angeles",90067,California,,zomato_2_2392,,,,
Tacos Baja Ensenada,(323) 887-1980,"5385 Whittier Blvd, Los Angeles",90022,Mexican,,zomato_2_2400,,,,
Wat Dong Moon Lek Noodle,(323) 666-5993,"4356 Fountain Ave, Los Angeles",90029,Thai,,zomato_2_2422,,,,
Animal,(323) 782-9225,"435 N Fairfax Ave, Los Angeles",90036,American,,zomato_2_2426,Michigan,S,1120.0,chicago
Sky's Gourmet Tacos,(323) 932-6253,"5408 W Pico Blvd, Los Angeles",90019,Mexican,,zomato_2_2427,,,,
La Paella,(323) 951-0745,"476 S San Vicente Blvd, Los Angeles",90048,"Spanish,Tapas",,zomato_2_2447,,,,
Hot Wings Cafe,(323) 930-1233,"7011 Melrose Ave, Los Angeles",90038,"American,Sandwich",,zomato_2_2455,,,,
Bloom Cafe,(323) 934-6900,"5544 W Pico Blvd, Los Angeles",90019,"Burger,Pizza,California",,zomato_2_2461,,,,
Amalfi Restaurant and Bar,(323) 938-2504,"143 N La Brea Ave, Los Angeles",90036,"American,Italian,Pizza",,zomato_2_2462,,,,
The Park's Finest,(213) 481-2800,"1267 W Temple Street, Los Angeles",90026,"American,BBQ,Filipino",,zomato_2_2511,Broadway,N,3112.0,chicago
Churros Calientes,(424) 248-3890,"11521 Santa Monica Blvd., Los Angeles",90025,"Desserts,Spanish",,zomato_2_2516,,,,
Cafe Bella Roma,(310) 277-7662,"1509 S Robertson Blvd, Los Angeles",90035,Italian,,zomato_2_2520,Belden,W,3581.0,chicago
The Hollywood Corner,(323) 463-2220,"1156 N Highland Ave, Los Angeles",90038,"American,Breakfast,Diner",,zomato_2_2550,Sheridan,N,5020.0,chicago
Yard House,(213) 745-9273,"800 W Olympic Blvd Ste 110, Los Angeles",90015,"American,Bar Food",,zomato_2_2559,,,,
Four Cafe,(323) 550-1988,2122 1/2 Colorado Blvd,90041,"Sandwich,California",,zomato_2_2579,,,,
Cassell's Hamburgers,(213) 387-5502,"3600 W 6th St, Los Angeles",90020,"Breakfast,Burger,Sandwich",,zomato_2_2580,Clark,N,321.0,chicago
Faith & Flower,(213) 239-0642,"705 W 9th St, Los Angeles",90015,California,,zomato_2_2581,Michigan,N,835.0,chicago
Berlin Currywurst,(323) 663-1989,"3827 W Sunset Blvd, Los Angeles",90026,German,,zomato_2_2587,Clybourn,N,2201.0,chicago
Guelaguetza,(213) 427-0608,"3014 W Olympic Blvd, Los Angeles",90006,Mexican,,zomato_2_2648,,,,
Angelini Osteria,(323) 297-0070,"7313 Beverly Blvd, Los Angeles",90036,Italian,,zomato_2_2670,Randolph,W,844.0,chicago
Spice Restaurant,(323) 876-0497,2011 N Highland Ave,90068,"American,European,International",,zomato_2_2678,,,,
Sadie Kitchen and Lounge,(323) 467-0200,1638 North Las Palmas Ave,90028,"American,Desserts,Southern",,zomato_2_2679,,,,
Phillips' Barbecue,(323) 731-4772,"2619 Crenshaw Blvd, Los Angeles",90016,BBQ,,zomato_2_2685,,,,
Kamin,(323) 938-8808,"7275 Melrose Ave, Los Angeles",90046,"Asian,Thai",,zomato_2_2691,,,,
Wirtshaus,(323) 931-9291,"345 N La Brea Ave, Los Angeles",90036,German,,zomato_2_2701,,,,
Wood Spoon,(213) 629-1765,"107 West 9th St, Los Angeles",90015,"Brazilian,International",,zomato_2_2703,,,,
The Boiling Crab,(213) 389-2722,"3377 Wilshire Blvd. #115, Los Angeles",90010,Seafood,,zomato_2_2714,,,,
Fiddler's Bistro,(323) 931-8167,"6009 W 3rd St, Los Angeles",90036,"American,International,California",,zomato_2_2723,,,,
Sugarfish by Sushi Nozawa,(213) 627-3000,"600 W 7th St Ste 150, Los Angeles",90017,"Japanese,Sushi",,zomato_2_2736,,,,
Gushi,(310) 208-4038,"978 Gayley Ave, Los Angeles",90024,"Japanese,Korean",,zomato_2_2742,,,,
Dino's Burgers Number One,(323) 223-1843,"2817 N Main St, Los Angeles",90031,"American,Burger,Mexican",,zomato_2_2743,,,,
Nonna's Empanadas,(310) 385-0445,"8570 W. 3rd St., Los Angeles",90048,"Latin American,Argentine",,zomato_2_2746,Halsted,N,1625.0,chicago
Calle Tacos,(323) 465-9100,"6506 Hollywood Blvd, Los Angeles",90028,"Mexican,Spanish",,zomato_2_2748,Chicago,W,1136.0,chicago
BCD Tofu House,(213) 380-3807,"869 S Western Ave #2, Los Angeles",90005,"Asian,Korean",,zomato_2_2752,,,,
Little Dom's,(323) 661-0055,"2128 Hillhurst Ave, Los Angeles",90027,Italian,,zomato_2_2781,Clark,N,5009.0,chicago
Cafe Verona,(323) 934-6188,"201 S La Brea Ave, Los Angeles",90036,"American,Italian",,zomato_2_2806,,,,
Pho 87,(323) 227-0758,"1019 N Broadway, Los Angeles",90012,Vietnamese,,zomato_2_2816,,,,
Gulp,(310) 474-0007,"10928 W Pico Blvd, Los Angeles",90064,"Seafood,Southern",,zomato_2_2822,,,,
Seongbukdong,(213) 738-8977,"3303 W 6th St, Los Angeles",90020,Korean,,zomato_2_2834,,,,
Pip's on La Brea Restaurant,(323) 954-7477,"1356 S La Brea Avenue, Los Angeles",90019,"Italian,Healthy Food",,zomato_2_2835,,,,
