id,cluster_id,source,number,title,length,artist,album,year,language
9014,4659,4,6,listen to 006-Butterfly,2m 40sec,Shebeen,,,Eng.
9029,7991,4,7,song title 007-Sofisticated,4m 14sec,Stereo MCs,,,Eng.
9032,4670,4, 1,001-Lovin out of Control,3m 8sec,Casey Donahew Band,,,Eng.
9035,4672,4,2,the song 002-Little Man,2m 52sec,Radkey,,,Eng.
9036,4673,4,1,title 001-Get It Up for Love,4m 47sec,Ned Doheny,,,Eng.
9037,6098,4,10,title 010-Are You Ready for Me,3m 31sec,Maxi Priest,,,Eng.
9041,4676,4,38,song 016-No Warrior,3m 38sec,Junior Delgado,,,unknown
9044,4678,4,1,with title 001-,unknown,,,,KJap.
9047,4680,4,20,with title 020-[untitled],0m 5sec,The Residents,,,Eng.
9049,8579,4,63,Thunder,0m 37sec,[no artist],,,
9056,7000,4,4,the 004-Tar Baby,3m 58sec,Sade,,,Eng.
9060,4688,4,11,011-Bitch,0m 7sec,Blood Duster,,,Eng.
9061,4689,4,7,listen to 007-Rennen,2m 26sec,Megaloh,,,Ger.
9062,443,4,27,027-The Sissy,unknown,Head,,,Eng.
9069,4692,4,3,song title 003-Tonight,4m-37sec,Camo & Krooked,,,Eng.
9070,2980,4,8,song name 008-Wat had je dan (feat. Moorder E),unknown,Aiky,,,Dut.
9072,4693,4,7,007-Accident,3m 43sec,LFATBACKER,,,Fre.
9073,404,4,4,song title 004-Pas-d'action,10m 23sec,  ,,,unknown
9078,4696,4,6,006-Apologies,2m 32sec,Appease,,,unknowwn
9079,6783,4,7,with title 007-O Christmas Tree,3m 47sec,[unknown],,,Eng.
9086,7244,4,13,013-Dive into Gravity,3m 35sec,,,,unknown
9098,2334,4,16,016-CChicago Flyer,3m 59sec,Meade Lux Lewis,,,Eng.
9118,8180,4,14,014-Sesenta y nueve,0m 59sec,Macromassa,,,pSac.
9123,4719,4,18,018-Oopaev,3m 56sec,Urmas Alender,,,Est.
9127,4722,4,25,025-The Dam Busters March,1m 28sec,Eric Coates,,,Eng.
9134,9719,4,15,song name 015-Va tutto bene,unknown,Gemelli Diversi,,,Ita.
9135,4726,4,26,026-Blue Shoes,1m 59sec,The News,,,Eng.
9137,7379,4,7,007-Lick My Ass,1m 5sec,Kool Keith,,,Eng.
9144,114,4,4,song title 004-Rockin' Back Inside My Heart,5m 49sec,Julee ruise,,,Esng.
9146,6108,4,12,012-Larry Davis,2m 20sec,Michael Millions,,,Eng.
9171,4743,4,27,the song 027-Blue Moon,3m 19sec,Anna Karina,,,Fre.
9174,1138,4,7,song 007-Sache que je,6m 21sec,Jean-Jacques Goldman,,2000,Fre.
9184,4749,4,9,009-Difficult to Cure / Guitar Solo / Keyboard Solo,8m 57sec,Deep Purple,,,Eng.
9185,4750,4,1,the song 001-Sparami,3m 25sec,Baby K,,,Ita.
9186,4751,4,2,002-N.I.B.,5m 23sec,Ugly Kid Joe,,,En g.
9190,8728,4,3,003-Medicine Man,6m 23sec,AgCent Caine,,,Eng.
9192,6880,4,6,title Feeling,4m 39sec,Boston,,,Eng.
9198,4756,4,4,name 004-Kimiwotsureteiku,4m 25sec,,,,Jap.
9216,4766,4,18,listen to 018-Purimuy,3m 48sec,Los Chasquis,,,unknown
9236,4777,4,4,004-Endless Highway,3m 35sec,Blood on the Saddle,,,unknovvn
9241,7764,4,110055-A039,10,010-Go Crazy,3m 37sec,,Freak city (unknown),
9242,4781,4,1,001-Dinamita,4m 50sec,Yambu,,,Eng.
9247,4785,4,1,with title 001-His Name Is Adrian,5m q8sec,Artifakt,,,Eng.
9251,5833,4, 10,"010-Et lite, stort mirakel",4m 17sec,Trygve Dammann,,,Nor.
9260,5080,4,13,013-E.T. Mensah's Rolling Ball,2m 39sec,West African Swing Stars,,,Eng.
9261,2371,4,6,song 006-Moonkissed Eyes,4m 24sec,Sorg Uten Tarer,,,Eng.
9265,8610,4,15,song title 015-Kuule minun aaneni aaneni,3m 51sec,Johanna Kurkela,,,Fin..
9268,4793,4,10,010--Intensions 2,2m 15sec,Richard Downing,,,Eng.
9271,4794,4,12,song title 012,311,,,,
9274,6152,4,9,song name 009-Maybe,1m 38sec,KateHurleey,,,Eng.
9278,14,4,21,the song 021-Amneris Intro: Every Story Is a Love Story / Heather Headley / It's Cheesy: Easy as Life,3m 39sec,Gerard Alessandrini,,2001,Eng.
9279,3104,4,9,"title 009-Cinderella Suite No. 2, Op. 108: Cinderella's Dreams",3m 55sec,  ,,,Eng.
9282,7390,4,1,song 001-Dream47,3m 18sec,ALTERfix,,,Spa.
9287,4803,4,7,"007-Love, Crazy Love",2m 41sec,Crystal Gayle,,,Eng.
9288,8271,4,13,013-Wait and Bleed,unknown,Slipknot,,,Eng.
9305,7222,4,2,"song name 002-Dido and Aeneas: Thy Hand, Belinda / When I Am Laid in Earth",4m 37sec,Henry Purcell,,,unknonw
9311,4816,4,17,song title 017-I Love My Dog,2m 17sec,Cat Stevens,,,Eng.
9314,4198,4,1,001-Das ganz grosse Glueck (im Zug nach Osnabrueck),3m 6sec,Cliff & Rexonah,,Ger.,
9315,4818,4,5,005-Livre pour orchestre,21m 19sec,Witold Lutosawski,,,En.g
9319,380,4,2,song 002-Enigmatic,2m 47sec,Hiroshi Fujioka,,,Eng.
9320,3631,4,7,title 007-Mehr,4m 40sec,B.O.S.C.H.,,,Eng.
9321,5039,4,12,012-Raubkatzen auer Rand und Band,6m 24sec,Tanya Stewner,,,Ger.
9336,4830,4,11,"011-The Red Poppy Suite, op. 70: VI. Russian Sailor's Dance",3m 56sec,Reinhold Gliere,,,Eng.
9340,4832,4,23,023-Hell Bound Boogie (60 second),1m 4sec,Phraze,,,Eng.
9341,3520,4,5,005-When My Baby Came to Town,2m 25sec,Black Knights,,,Eng.
9349,7289,4,13,013-Danceof Solitude,4m 7sec,Shadranee,,,Eng.
9351,4837,4,16,Call My Job,4m 26sec,AlbertKing,,,Eng.
9358,6001,4,7,007-Cowboys and Astronauts,2m 23sec,Stonedigger,,,Eng.
9365,1188,4,3,003-Little Man,3m 55sec,Ks Choice,,,Eng.
9370,4843,4,7,the song 007-Second Chance,3m 40sec,The Dan Houstons,,,Eng.
9379,4849,4, 10,the 010-Kosong,4m 16sec,Vtopia,,,Ind.
9380,4850,4,12,with title 012-The Wonder of Your Cross,10m 37sec,Robin Mark,,,Eng.
9381,4851,4,9,"009-Just You, Just Me",4m 56sec,Sonny Stitt & Barry Harris,,,Eng
9382,4179,4,21,title 021-Half-Caste Woman,3m 32sec,Noel Coward,,,Eng.
9383,4852,4,2,with title 002-Kidnapping,unknown,Karl-Heinz Schafer,,,unknown
9388,4856,4,7,the 007-Bottoms Up!,4m 10sec,Van Hlaen,,,Eng.
9389,4857,4,11,011-Bolsheviks in the Brickwork,4m 36sec,David Alexander McDonald,,,Eng.
9390,4858,4,2,song 002-Symphony No. 6: I. Andante,3m 40sec,Howard Hanson,,,Eng.
9391,4956,4,5,005-When You're in Love With a Beautiful Woman,2m 56sec,Dr. Hook,,,En.g
9399,7479,4,12,song 012-ONMYO-ZA!-01,0m 43sec,,,,Jap.
9405,6798,4,1,the song 001-Where Is Matthew Smith?,unknown,Bubblegum,,,Eng.
9408,5914,4,1,song 001-En enaa vaieta ma voi,3m 39sec,Yona,,,Fin.
9411,4868,4,16,song name 016-72nd & Central,4m 53sec,Proof feat. Obie Trie & J-Hill,,,Eng.
9420,4871,4,8,the 006-1 Hip 007,12m 54sec,-Ziq,,,Eng.
9423,1787,4,2,,unknown,Just Like Ammy,,,Eng.
9435,2917,4,14,014-Molestado,5m 58sec,Antonio Pinto & Ed Cortes,,,Por.
9438,8075,4,11,011-Ella James,3m 12sec,The Move,,,
9440,6073,4,8,the 008-Piano Trio: III. Passacaille: Tres large,8m 29sec,Maurice Ravel,,,unknown
9443,4883,4,6,"Die Zauberflote, K. 620:Act I. ""Ruste dich mit Mut und Standhaftigkeit""",1m 28sec,Wolfgang Amadeuus Mozart,,,Ger.
9452,3812,4,22,song name 012-Side Show (feat. Frost & Young Mugzi),3m 52sec,Jay Tee & Baby Beesh,,,Eng.
9453,9677,4,2,"003-,  ",8m 20sec,,,,Rus.
9456,4889,4,19,019-Tic Toc (Magic Music mix),4m 0sec,Klea,,,Eng.
9471,4899,4,10,010-Also sprach Zarathustra,1m 59sec,Richard Strauss,,,Eng.
9477,3020,4,5,005-El Pirguero,unk.,Ocho,,,Spa.
9485,898,4,2,song title 002-Giving You the Best That I Got,3m 54sec,Anita Baker,,,Eng.
9486,4906,4,38,038-Fission,0m 30sec,Bob Holroyd,,,Eng.
9487,444,4,3,003-Little for a Lot,4m 21sec,Spires That in the Sunset Rise,,,Eng.
9488,4907,4,7,with title 007-Pseudoscope,4m 34sec,"Enrico Pieranunzi, Marc Johnson & Joey Baron",,,Eng..
9491,4908,4,A,00ARustyNails(Shackletonremix),9m 40sec,Moderat,,,Eng.
9492,4909,4,9,song name 009-Righteous,7m 10sec,The Night Terrors,,,EngT.
9498,4912,4,4,004-evil shit (dr.evil remix hehehe),3m 48sec,rube & luki,,,Ger.
9503,1998,4,15,015-Tren uong chien thang (On the Road to Victory),2m 15sec,Trieu Tien Vuong,,,Vie.
9511,5861,4,4,004-Barry Bonds (Eli Escobar remix),2m 49sec,Kanye West,,,Eng.
9518,385,4,20,n.a.,3m 43sec,Pop Will Eat Itself,,,Eng.
9519,4920,4,7,005-Nightmare,unknown,Icos,,,Eng.
9528,4925,4,4,the song Kapitel 4,9m 31sec,Terry Pratchett,,,Ger.
9544,4933,4,11,with title 011-Little InVitro,4m 26sec,Gary Numan,,,Eng.
9548,4935,4,22,022-One Big Family,3m 14sec,Templecloud,,,Eng.
9552,4936,4,7,song 007-Postludium,0m 42sec,Robinerd,,,Eng.
9563,4943,4,15,"listen to 015-Twelve Two-Part Inventions, Op. 2: I. F Lydian",1m 21sec,Tveitt Geirr,,nu ll,Eng.
9567,3612,4,,-Woman,2m 40sec,Fanatics,,,Eng.
9573,4948,4,19,019-Carioca,3m 1sec,Ella Mae Morse,,,Eng.
9574,509,4,18,018-Starting Line 2,2m 11sec,Benjamin Marks & Christopher Ashmore,,,Eng.
9581,4952,4,48,048-Rectal Thermometer,0m 11sec,Agoraphobic Nosebleed,,,Eng.
9591,2099,4,12,012-El Vito,1m 30sec,Eduardo Sainz de la Maza,,,Spa.
9595,4960,4,4,name 004-Thunder Underground,6m 28sec,Ozzy Osbourne,,,unk.
9599,2291,4,11,song name 011-Fatal Weakness,4m 46sec,Eric Serra,,,Eng.
9609,9559,4,7,song 007-Satellites and Astronauts,5m 0sec,In Flames,,,Eng.
9614,8606,4,25,025-As I Ever Been,3m 26sec,Freeway feat. Hezekiah,,,
9618,6883,4,1,the song 001-Designed to Kill,2m 46sec,Contortions,,,Eng.
9623,9558,4,7,song 007-The Question,7m 8sec,dBridge,,,Eng.
9628,2769,4,4,song name 004-rCush Story,4m 0sec,Too Much Joy,,,Eng.
9629,5282,4,12,012-Mr. ,UNKNOWN,HOME MADE ,,,Jap.
9635,6518,4,14,song name 014-[untitled],3m 21sec,Aminoo People,,,unknown
9636,3350,4,6,with title 006-The Dirt,2m 22sec,William Honda,,,unknown
9637,4979,4,4,004-Sweet Lady Genevieve,3m 26sec,The Kinks,,,Eng.
9645,1404,4,18,019-[untitled],unknown,Howard Blake,,,Eng.
9649,4986,4,4,title 004-I Forgot That Love Existed,4m 20sec,Van Morrison,,,Eng.
9660,1328,4,8,008-I'll String Along With You,1m 46sec,Frank Sinatra,,,Eng.
9665,2576,4,17,the 017-I Dont Know How to Love Him,3m 19sec,[unknown],,,Eng.
9674,5002,4,4,name 04-Monte de los suspiros,4m 15sec,"Ketama, Toumani Diabate & Jose Soto with Danny Thompson",,,Spa.
9689,9432,4,7,"name 007-CHISEL, CONCRETE HAMMER AND CHISEL: BREAKING CONCRETE, CONSTRUCTION",0m 13sec,Soud Ideas,,,unknown
9692,3287,4,24,024-Ota pois,2m 59sec,Hanne,,,Fin.
9695,5014,4,10,the song 010-Try Again (feat. Tiff Lacey),6m 49sec,Phynn,,,Eng.
9697,8159,4,5,005-Back in the Game,7m 5sec,Barclay James Harvest featuring Les Holroyd,,,Enig.
9698,5015,4,1,song name 001-Crisis Point (a),3m 3sec,Graeme Pleeth,,,Eng.
9700,4942,4,29,,2m 45sec,Bob & Tom,,,Eng.
9708,6191,4,39,039-Racket Television: Series One: EP4: A Few Words From the Band,14m 56sec,Marillion,,,Eng.
9709,5022,4,4,song title 004-Zegarmistrz swiata,4m 36sec,Kult,,,unknown
9710,5023,4,12,012-I'll Pick a Rose for My Rose,2m 38sec,Marv Johnson,,,Eng.
9714,5387,4,9,the song 009-I'm Not Feeling Human,3m 48sec,The Olivia Tremor Control,,,Eng.
9715,5026,4,1,with title 001- ~Shortt size~,1m 6sec,Ceui,,,Jap.
9721,7287,4,15,015-Running Up That Hill,4m 32sec,Levy  9,,,Eng.
9728,5034,4,3,the song 003-Whenever Hearts Collide,3m 39sec,Jack Wagner,,,Eng.
9730,2745,4,1,song 001-Travel (live),3m 22sec,Guts Pie Earshot,,,Eng.
9736,6884,4,32,032-Song: La storia del pane,3m 23sec,[language instruction],,,Ita.
9737,5038,4,1,the 001-With You,3m 57sec,Caleidar,,,Eng.
9742,5041,4,7,with title 007-You Wish You Were Red,3m 52sec,Trailer Trash Tracys,,,Eng.
9743,1670,4,6,006-Cut Adrift,4m 13sec,Hamish,,,Eng.
9750,5045,4,6,song title 006-I Love the King,2m 4sec,Beth Croft,,2009,Eng.
9754,9459,4,41,with title 014-Lion King Humble,3m 40sec,Prezident Brown,,,Eng.
9760,6994,4,8,"the song Concerto Groso, Op. 8 No. 6, ""Pastoral Concerto for the Nativity""",8 m 29sec,Giuseppe Torelli,,,Eng.
9761,5054,4,3,003-Quand j'serai jKO,3m 4sec,Alain Souchon,,,Fre.
9769,5059,4,7,song 007-Karen Said,1m 51sec,The Arms of Someone New,,,Eng.
9773,5061,4,40,song 040-Crime-Comedy: Atmospheric Blues,0m 39sec,Frank Loef,,,Eng.
9778,5065,4,8,title 008-Sapho,7m 43sec,Pierre Desproges,,,Fre.
9782,2785,4,6,with title 006-Chicken C,4m 29sec,kAhkmed,,,Eng.
9787,5070,4,3,003-Smarter Than You,3m 31sec,Te Dylans,,,Eng.
9803,9697,4,B1,song name 0B1-Suck My Lekft One,2m 24sec,Bikini Kill,,,Eng.
9807,5082,4,5,005-Glorious,3m 7sec,Parachute Band,,,Eng.
9809,3863,4,4,004-A Definitive Biography,unknown,Common Rotation,,,Eng.
9816,5089,4,19,"019-Theme From New York, New York",3m 19sec,Peixoto Cauby,,,Por.
9817,999,4,9,song 009-  ,unknown, ,,,Rus.
9833,5100,4,12,with title 012-Narration 4,0m 24sec,Johnny Cash,,,Eng.
9835,7888,4,2,002-Bullet Through Me (instrumental),unknown,C.R.A.C.,,,Eng.
9840,2732,4,5,005-Scorched Earth (a),1m 51sec,Frank Ricotti & Gary Kettel,,,Eng.
9842,5106,4,6,name 006-Fup eller fakta,3m 4sec,ent Werther & Gustav Wnickler,,,unknown
9850,5110,4,8,008-Sundown,6m 14sec,Son House,,,Eng.
9859,5117,4,B4,name 0B4-Only You,5m 15sec,Mikhael Paskalev,,,Eng
9864,7993,4,24,song 024-,0m 9sec,,,,Jap.
9866,9669,4,13,the 0133-2012,4m 51sec,,,,Rus.
9872,5125,4,4,name 004-The Devil Made Me Do That,2m 39sec,Buck Owens and His Buckaroos,,,Eng.
9876,8259,4,2,title 002-Magic Lady,,Gene Harris,,,Eng.
9877,2104,4,5,005-Ne dis rien,unknown,Kaolin,,,Fre.
9889,3142,4,13,013-Your Bedtime Story Is Scaring Everyone,5m 18sec, Irn Flames,,,Eng.
9892,5136,4,3,the song 003-Pauvre Rimbaud,unknown,Bernard Lavilliers,,,Fre.
9893,5137,4,5,song title 005-Need Your Love So Bad,3m 56sec,Fleetwood Mac,,,Eng.
9905,5145,4,23,"Johannes-Passion, BWV 245: Teil II. No. 23 ""Die Juden aber schrieen"" (Evangelista, Chorus, Pilatus)",4m 28sec,Johann Sebastian Bach,,,Ger.
9908,5146,4,22,"the 022-Die Winterrreise, D.911: Mut",1m 32sec,Franz Schubert,,,Eng.
9917,7377,4,10,010-Medias negras,4m 49sec, Joaquin Sabina,,,Spa.
9922,617,4,10,010-Sur Le Chemin,2m 52sec,Dani Llamas,,,Eng.
9923,5967,4,2,with title 002-Demon Breath,unknown,Voice of Hate,,,Eng.
9925,5030,4,1,name 001-Jean-Francois de Nantes,3m 32sec,Tonnerre de Brest,,,Fre.
9929,5155,4,3,the song 003-Azul,3m 50sec,Natalia Clavier,,,Spa.
9936,9366,4,10,"song title 010-Requiem in D minor, K. 626 (Levin completion): IVa. Offertorium: ""Domine Jesu""",3m 34sec,Wolfgang Amadeus Mozart,,,Egn.
9941,5160,4,10,song name 010-Santos que yo te pinte,unknown,Los Planetas,,,Spa.
9943,4244,4,2,title 002-Chapter 7: The Dream Master,8m 19sec,Don Miguel Ruiz,,,Eng.
9946,3682,4,5,"song name 005-In stanga tin icoana, cu dreapta imi fac cruce",2m 28sec,Polina Manoila,,,Rom.
9947,8085,4,1,001-I Want to Live,4m 54sec,Josh Gracin,,,Eng.
9954,5784,4,4,the 004-You're the Heart of Me,4m 12sec,Kathy Troccoli,,,Eng.
9962,5171,4,2,song title 002-IVEBEENCANCELLED,1m 30sec,IVEBEENSHOT,,,Eng.
9979,5179,4,20,listen to -Tahdon rakatella s.,3m 35sec,Pelle Miljoona & 1980,,,Fin.
9990,1858,4,5,005-Sambatucada_(Every_Part_of_Me),3m 27sec,Gaudino Da Costa feat. Gemma J,,,Eng.
9997,5187,4,9,"009-One More Time, One More Chance",5m 16sec,Smooth Ace,,,Jap.
10005,5194,4,7,007ScreeninMotion,6m 15sec,unk.,,,Eng.
10006,5195,4,5,005-Still a Fool,17m 6sec,The  Groundhogs,,,Eng.
10015,5200,4,7,007-mOBSCENE (Sauerkraut remix),3m 19sec,Marilyn Manson,,,Eng.
10018,5202,4,13,013-Bleeding Love,4m 23sec,Leona Lewis,,2008,En g.
10024,5205,4,15,song title 015-Mony Mony,4m 59sec,BilYly Idol,,,Eng.
10026,4427,4,3,003-Do You Really Want to Hurt Me,4m 29sec,CultureClub,,,Eng.
10027,5286,4,7,007-Take It Off the Top,4m 43sec,Deep Purple,,,Eng.
10041,5213,4,17,017-What U Mean,4m 1sec,Webbie,,,Eng.
10043,5214,4,8,"the song 008-Oh Woman, Oh Why?",3m 44sec,Bert Kaempfert,,,Eng.
10045,5215,4,4,004-Violet,4m 16sec,Birds of Tokyo,,,Eng.
10050,5217,4,5,005-Ett litet rosa band,2m 53sec,Vikingarna,,,Swe.
10054,5220,4,11,011-Blaydon Races,0m 39sec,[unknown],,,Eng.
10059,5222,4,11,911,4m 57sec,Skadanks,,,unknown
10060,1603,4,27,027-MMemphis,2m 29sec,Bo Diddley,,,Eng.
10064,5225,4,1,001-Bad Boyfriend,3m 46sec,Garbae,,,Eng.
10077,1969,4,7,007-Another Won,6m 8sec,Majesty,,,Eng.
10079,4263,4,4,004-Children of God,unknown,Aesthetic Perfection,,,Eng.
10084,5235,4,3,song 003-In The House,2m 31sec,Torpeedoh,,,Eng.
10094,2473,4,A,song title 00A-Trouble,6m 14sec,Robert Manos,,,Eng.
10097,2158,4,18,listen to 018-Dinner with Gershwin,4m 39sec,Donna Summer,,,Eng.
10098,5240,4,9,009-Trillium,3m 8sec,The Youngbloods,,,Eng.
10099,5280,4,10,song 010-Cats in the Cradle,4m 4sec,Ugly Kid Joe,,,Eng.
10103,5243,4,6,listen to 006-Apressadinho,3m 12sec,Genario,,,Por.
10112,3403,4,5,name 005-Pleidean Communication,3318-A033,A Positive Life,,,Eng.
10115,5250,4,,"007-Conversation Piece (1951), musical: Act One. You ask me to have a discrete heart",1m 45sec,Noel Coward,,,unknown
10123,5254,4,7,007-Running Blood,5m 39sec,Anthem,,,Emg.
10130,1423,4,12,with title 012-Drop the Soap,1m 35sec,Dead,,,Eng.
10131,4136,4,124,124-Vox Clang (alternate),0m 4sec,Daniel C. Holter,,,Eng.
10132,5258,4,4,"004-String Quartet No. 1 in E minor ""From My Life""K, JB 1:105: IV. Vivace",5m 47sec,Bedrich Smetana,,,Eng.
10141,5265,4,5,"005-Heaven, How Long",6m 9sec,East India Youth,,,Eng.
10142,1593,4,12,song name 012-Ex Nihilo,4m 31sec,Dark Tranquillity,,,Eng.
10149,5269,4,1,song name 001-,2m 9sec,,,,Jap.
10150,5270,4, 10,010-Unchained Melody,3m 38sec,The Righteous Brothers,,,Eng.
10159,5274,4,8,008-snow of love -inlay ix-,410,ave;new,,,Jap.
10164,5278,4,6,006-Perdimos algo,unknown,Cecilia,,,Spa.
10182,9183,4,20,020-Garden,2m 21sec,Post Industrial Boys,,,Eng.
10189,5290,4,1,song name 001-Let's Pretend We're Married,3m 41sec,Tina Turner,,,Eng.
10191,2653,4,2,the 002-Greatest_Story,4m 28sec,Kim Taylor,,,Eng.
10192,5292,4,8,008-Quite Nights,2m 30sec,Johnny Mathis,,,Eng.
10197,8184,4,54,with title 054-You are a sub-sub,0m 38sec,M. Whitvvell,,,
10200,5297,4,12,quisiera,4m 19sec,Ella baila sola,,,Spa.
10201,8812,4,9,the 009-Eveyrday (DJ Gregory remix),6m 8sec,John Ciafone,,2003,Eng.
10202,4884,4,14,song title 014-Porn Magazines,1m 44sec,Rachel Portman,,,Eng.
10208,5301,4,3,003-,3m 46sec,,,,Jap.
10211,1051,4,3,the 003-Fiuio,5m 56sec,New Riders of the Purple Sage,,,Eng.
10217,9079,4,17,017-Doo Dah,3m 13sec,Cartoons,,,Eng.
10219,5306,4,10,song title 010-Skinhead Times,unknown,The Solution,,,Eng.
10220,329,4,4,listen to 004-We Got to Have Peace,4m 46sec,Curtis Mayfield,,,Eng.
10221,5307,4,5,song title 005-The Three Ravens,2m 48sec,Sonne Hagal,,,unknown
10223,333,4,7,song 007-Confession,4m 11sec,Jack Radics,,,Eng.
10224,5309,4,7,007-Evil Evol,2m 48sec,Power of Dreams,,,unknow
10226,6711,4,3,003-Only the Lonely,2m 28sec,Roy Orbison,,,Eng.
10227,3681,4,6,006-Lost Highway,2m 36sec,The Osborne Brothers,,,Eng.
10251,5323,4,9,listen to 009-Wait Another Day,3m 22sec,The Ghost Is Dancing,,,Eng.
10258,5326,4,8,008-Don't Becomet he Thing You Hated,2m 13sec,Destroyer,,,Eng.
10265,1308,4,7,song name 007-Ik wou dat je een vreemde was,3m 38sec,Acda en De Munnik,,,uDt.
10266,5330,4,24,Track 24,2m 59sec,Ayn Rand,,,Eng.
10268,5331,4,14,with title 014-Ease My Mind (Another Perspective mix),4m 11sec,Arrested Development,,,Eng.
10271,6934,4,7,name 007Libero di cambiare,5m 14sec,Stadio,,,Ita.
10273,5334,4,7,song 007-Imagine,3m 28sec,TheSpinners,,,Eng.
10275,5335,4,9,the 009-When You Called My aNme,4m 2sec,Newsboys,,,Eng.
10290,5344,4,15,song name 015-Boy Meets Girl,2m 56sec,Paper Blitz Tissue,,,Eng.
10301,3189,4,1,the Kapitel 01,3m 19sec,Kerstin Gier,,,Ger.
10307,6905,4,6,song 006-Forbidden Planet,7m 52sec,Dr. Kucho!,,,Eng.
10311,5353,4,22,022-Meen Time,1m 25sec,DJ Hazard,,,Eng.
10315,9285,4,7,007-Yes and No,5m 52sec,Jamey Aebersold,,,Eng.
10316,5356,4,48,048-Orchestral Bird Whistle,0m 8sec,[no artist],,,Eng.
10318,5358,4,16,016-Time Is Tight,3m 16sec,Booker T. & The MGs,,,Eng.
10330,8165,4,4,with title 004-Prisoner of Dub,2m 36sec,Sub Oslo,,,n.a.
10331,5365,4,1,001-Murder The World,5m 10sec,Mental Wreckage,,,unknown
10332,5366,4,4,with title 004-Du Hast,4m 4sec,Anticonformance,,,unknown
10337,5368,4,9,name 009-A Tonga Da Mironga Do Kabulete,3m 59sec,"Toquinho, Vinicius de Moraes & Monsueto",,,Por.
10339,4632,4,10,010-Tumbado a la bartola,3m 34sec,Siniestro Total,,,Spa.
10340,5370,4,19,019-This little babe,1m 25sec,Chalmers damkor,,2008,unknown
10343,3201,4,6,with title 006-Noladets (Diterihs un zinotaji),unknown,Zigmars Liepins,,,Lat.
10349,5418,4,2,002-Jdarling,6m 21sec,Ricky Peterson,,,Eng.
10351,5376,4,,title 009-Four Scottish Dances: Pesante,2m 8sec,Malcolm Arnold,,,Eng.
10358,6017,4,4,the 004-Ideme dalej,3m 28sec,Zverina,,,Slo.
10359,5382,4,7,"Horn Concerto No. 3 in E-flat major, K. 447: II. Romance. Larghetto",4m 57sec,Wolfgang Amadeus Mozart,,,Eng.
10360,5383,4,3,"with title 003-Concerto No. 4, BWV 1049: III. Presto",4m 20sec,Johann Sebastian Bach,,,Eng.
10368,5389,4,8,listen to 008-Eight Days on the Road,5m 59sec,Foghat,,,Elng.
10369,2600,4,10,"010-Ecossaise No. 1 in D major, Op. 72 No. 3a",0m 57sec,Frederic Chopin,,,Eng.
10372,5391,4,1,001-Introduccion,2m 59sec,Willie Colon,,,Spa.
10375,3223,4,16,016-Talk to Me,3m 14sec,Nirvana,,,Eng.
10382,6527,4,8,title 008-The Train,3m 21sec,Steve Gibbons Band,,nul l,Eng.
10392,6820,4,11,the song 011-Green Apples,4m 25sec,Chantal Kreviazuk,,,Eng.
10393,5127,4,9,009-Daughtera,2m 46sec,Victor DeLorenzo,,,En.g
10397,5405,4,7,song title 007-Outro (The Dance of Damned Souls),2m 29sec,Thunderbolt,,,Eng.
10403,9166,4,5,005-Tune Five,12m 39sec,AMM,,,Eng.
10410,5414,4,6,006-Honey Please Can't Ya See,3m 15sec,Barry White,,,Eng.
10411,5415,4,21,title 021-Shampoo,unknown,Elvis Perkins Tin Dearland,,,Eng.
10413,5417,4,2,002-My Way,3m 58sec,Roxus,,,unknown
10415,2544,4,7,007-Concerto in G: I. Allegro ma non troppo,5m 11sec,Antonio Piacentino Romano,,,Eng.
10416,1630,4,2,the 002-All My Friends Say (album version),4m 6sec,Luke Bryan,,,Eng.
10421,8168,4,13,013-Outro,3m 50sec,Awon,,,Eng.
10425,5423,4,A1,listen to 0A1-E.E.G.,1 m 45sec,The Rejects,,,Eng.
10427,1502,4,6,song title 006-Back,m sec,Wippenberg presents Sphaera,,2008,Eng.
10428,9679,4,11,song title 011-Patience,5m 45sec,Nas & Damian Marley,,,Eng.
10432,5426,4,9,009-Hvis Du Vil,4m 58sec,Lis Srensen,,,unknown
10436,5428,4,8,the 008-Bring It Back,4m 53sec,TAB,,,Eng.
10437,5429,4,46,046-Stab (narration),0m 30sec,Daniel C. Holter & Chris Weerts,,,Eng.
10446,4589,4,16,016-I Got a Feelin',4m 1sec,The Buckinghams,,,Eng.
10448,6586,4,15,015-Tampereen aamu,4m 39sec,Juice Leskinen Grand Slam,,,Fin.
10456,3711,4,10,010-Tango Man,2m 58sec,Red Earth & Rust,,,Eng.
10460,5441,4, 5,song title 005-Labour for Learning,2m 39sec,Dsmond Dekker,,,Eng.
10474,5448,4,2,002-Chile,4m 4sec,Neil Biggin,,,Eng.
10485,5456,4,2,002-Bam,unknown,Trak O Holik,,,Eng.
10491,5459,4,A5,0A5-More is sondag,unknown,Heintje,,,Afr.
10493,1137,4,1,001-No quiero verte mas llorar,2m 42sec,Tierra Cali,,,Spa.
10494,5460,4,14,song name 014-Feierabend,2m 21sec,Heinz Rudolf Kunze,,,Ger.
10514,5467,4,7,title 007-Arrow,unknown,Flying Horseman,,,Eng.
10515,7173,4,3,"003-No Women, No Cry",5m 40sec,Rockabye Baby!,,,Eng.
10520,5470,4,5,005-Der Seelenkunder V,4m 55sec,Point Whitmark,,,Ger.
