source_id,target_id,pair_id,label,cosine_tfidf,road_dir_lev,road_dir_jaccard,road_dir_relaxed_jaccard,road_dir_overlap,road_dir_containment,road_dir_token_jaccard,cuisine_lev,cuisine_jaccard,cuisine_relaxed_jaccard,cuisine_overlap,cuisine_containment,cuisine_token_jaccard,city_lev,city_jaccard,city_relaxed_jaccard,city_overlap,city_containment,city_token_jaccard,road_number_sim,road_number_num_equal,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_containment,name_token_jaccard,address_lev,address_jaccard,address_relaxed_jaccard,address_overlap,address_containment,address_token_jaccard,website_lev,website_jaccard,website_relaxed_jaccard,website_overlap,website_containment,website_token_jaccard,road_name_lev,road_name_jaccard,road_name_relaxed_jaccard,road_name_overlap,road_name_containment,road_name_token_jaccard,zip_sim,zip_num_equal
yellow_pages_1_18353,yelp_2_1819,yellow_pages_1_18353-yelp_2_1819,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11591880341880344,0.0,0.0,-1.0,0.0,0.49671052631578955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7162021553325901,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.24725274725274723,0.125,0.125,-1.0,0.3333333333333333,0.33796296296296297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.25,0.11111111111111116,0.8609117498502343,0.0
yellow_pages_1_4726,yelp_2_1823,yellow_pages_1_4726-yelp_2_1823,True,0.694912429476354,1.0,1.0,1.0,1.0,1.0,1.0,0.09748427672955973,0.0,0.0,-1.0,0.875,0.40234375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6685714285714286,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.59375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_13559,yelp_2_1823,yellow_pages_1_13559-yelp_2_1823,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08469945355191252,0.0,0.0,-1.0,0.5,0.18750000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8796729840208101,0.0,0.0,0.0,0.0,0.0,0.2,0.07692307692307687,0.29670329670329665,0.125,0.125,-1.0,0.25,0.27777777777777785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.5,0.16703276050415228,0.0
yellow_pages_1_26710,yelp_2_1823,yellow_pages_1_26710-yelp_2_1823,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490384615384616,0.0,0.0,-1.0,0.875,0.37499999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8861389817911557,0.0,0.0625,0.0,0.0,0.0,0.6,0.2142857142857143,0.36734693877551017,0.1111111111111111,0.1111111111111111,-1.0,0.25,0.23529411764705882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.19999999999999996,0.9401759599685199,0.0
yellow_pages_1_27648,yelp_2_1823,yellow_pages_1_27648-yelp_2_1823,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908045977011499,0.0,0.0,-1.0,0.375,0.16517857142857142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8861389817911557,0.0,0.0,0.0,0.0,0.0,0.2,0.08333333333333337,0.36734693877551017,0.1111111111111111,0.1111111111111111,-1.0,0.25,0.23529411764705882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.19999999999999996,0.9401759599685199,0.0
yellow_pages_1_11848,yelp_2_1823,yellow_pages_1_11848-yelp_2_1823,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.059095860566448735,0.0,0.0,-1.0,1.0,0.3422619047619047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.894611668524712,0.0,0.5555555555555556,0.0,0.5,0.0,0.8,0.6666666666666667,0.2295918367346939,0.14285714285714285,0.14285714285714285,-1.0,0.25,0.3157894736842106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.6666666666666666,0.25,0.1670210141778159,0.0
yellow_pages_1_3986,yelp_2_1825,yellow_pages_1_3986-yelp_2_1825,True,0.8012597305524529,1.0,1.0,1.0,1.0,1.0,1.0,0.13686534216335539,0.18181818181818182,0.18181818181818182,-1.0,1.0,0.6644736842105263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6685714285714286,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.59375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_13348,yelp_2_1825,yellow_pages_1_13348-yelp_2_1825,False,0.018532709742410173,0.0,0.0,0.0,0.0,0.0,0.0,0.19871794871794873,0.2222222222222222,0.2222222222222222,-1.0,1.0,0.704861111111111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8112969156447417,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.4375,0.25714285714285706,0.125,0.125,-1.0,0.25,0.25877192982456143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.0,0.0,0.0,0.3333333333333333,0.19999999999999996,0.16703276050415228,0.0
yellow_pages_1_18353,yelp_2_1825,yellow_pages_1_18353-yelp_2_1825,False,0.022545014053291686,0.0,0.0,0.0,0.0,0.0,0.0,0.264957264957265,0.2857142857142857,0.2857142857142857,-1.0,1.0,0.80078125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7887030843552583,0.0,0.125,0.0,0.0,0.0,0.0,0.46153846153846156,0.24725274725274723,0.0,0.0,-1.0,0.0,0.15740740740740744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610292131135987,0.0
yellow_pages_1_25075,yelp_2_1825,yellow_pages_1_25075-yelp_2_1825,False,0.07122355975274666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1377777777777778,0.2,0.2,-1.0,1.0,0.6644736842105263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.970048309178744,0.0,0.25,0.25,0.25,0.0,0.5,0.5833333333333333,0.2337662337662337,0.0,0.0,-1.0,0.0,0.18750000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.8257902341042839,0.0
yellow_pages_1_10079,yelp_2_1825,yellow_pages_1_10079-yelp_2_1825,False,0.06624270770746522,0.0,0.0,0.0,0.0,0.0,0.0,0.1350762527233115,0.16666666666666666,0.16666666666666666,-1.0,1.0,0.5952380952380952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7819026384243776,0.0,0.5238095238095238,0.4,0.4,0.0,0.6666666666666666,0.6428571428571428,0.3461538461538462,0.0,0.0,-1.0,0.0,0.16287878787878796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8469571141625456,0.0
yellow_pages_1_18353,yelp_2_1827,yellow_pages_1_18353-yelp_2_1827,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13247863247863245,0.0,0.0,-1.0,0.0,0.35069444444444436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9516908212560387,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.5454545454545454,0.3461538461538462,0.09090909090909091,0.09090909090909091,-1.0,0.16666666666666666,0.27777777777777785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.5,0.16666666666666663,0.8611231837242902,0.0
yellow_pages_1_3111,yelp_2_1827,yellow_pages_1_3111-yelp_2_1827,True,0.6121146769780136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15862573099415211,0.0,0.0,-1.0,0.0,0.37499999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.9,0.3333333333333333,1.0,0.0,0.5,1.0,0.6428571428571428,0.5,0.5,-1.0,0.6666666666666666,0.8796296296296295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5714285714285714,0.25,0.25,0.0,1.0,0.7,1.0,1.0
yellow_pages_1_14809,yelp_2_1827,yellow_pages_1_14809-yelp_2_1827,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15709459459459457,0.0,0.0,-1.0,0.0,0.4097222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9845039018952062,0.0,0.18181818181818177,0.0,0.0,0.0,0.4444444444444444,0.2857142857142857,0.21428571428571425,0.1,0.1,-1.0,0.2,0.22000000000000008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285714285714,0.0,0.0,0.0,0.25,0.07692307692307687,0.9413505926021637,0.0
yellow_pages_1_26764,yelp_2_1827,yellow_pages_1_26764-yelp_2_1827,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15097402597402604,0.0,0.0,-1.0,0.0,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9845039018952062,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.3846153846153846,0.2678571428571429,0.0,0.0,-1.0,0.0,0.26136363636363646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.4,0.15384615384615385,0.9401759599685199,0.0
yellow_pages_1_27937,yelp_2_1827,yellow_pages_1_27937-yelp_2_1827,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10603233830845774,0.0,0.0,-1.0,0.0,0.3848684210526315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9568190263842438,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.15384615384615385,0.22689075630252106,0.0,0.0,-1.0,0.0,0.3680555555555555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940152467315847,0.0
yellow_pages_1_18353,yelp_2_1829,yellow_pages_1_18353-yelp_2_1829,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967948717948715,0.0,0.0,-1.0,1.0,0.203125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7645113340765515,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.375,0.19780219780219782,0.0,0.0,-1.0,0.0,0.29583333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.5,0.1428571428571429,0.8611231837242902,0.0
yellow_pages_1_28398,yelp_2_1829,yellow_pages_1_28398-yelp_2_1829,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967948717948715,0.0,0.0,-1.0,0.75,0.14999999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7710144927536232,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.33333333333333337,0.1607142857142857,0.0,0.0,-1.0,0.0,0.1423611111111112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.25,0.06666666666666665,0.9402816769055478,0.0
yellow_pages_1_7047,yelp_2_1829,yellow_pages_1_7047-yelp_2_1829,False,0.13724836421905753,0.0,0.0,0.0,0.0,0.0,0.0,0.04133333333333337,0.125,0.125,-1.0,1.0,0.18750000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8193979933110368,0.0,0.631578947368421,0.5,0.5,0.0,0.6666666666666666,0.6,0.23809523809523814,0.0,0.0,-1.0,0.0,0.22000000000000008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.0,0.0,0.0,0.42857142857142855,0.1875,0.6545170497926773,0.0
yellow_pages_1_18899,yelp_2_1829,yellow_pages_1_18899-yelp_2_1829,False,0.07835388239512986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07380952380952384,0.0,0.0,-1.0,0.75,0.18269230769230763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8681159420289855,0.0,0.5263157894736843,0.5,0.5,0.0,0.6666666666666666,0.7142857142857143,0.17733990147783257,0.0,0.0,-1.0,0.0,0.29347826086956524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.6666666666666666,0.15384615384615385,0.8617574853464579,0.0
yellow_pages_1_19831,yelp_2_1829,yellow_pages_1_19831-yelp_2_1829,False,0.07570747086391644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.040364583333333336,0.1,0.1,-1.0,1.0,0.17361111111111108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9754366406540319,0.0,0.26315789473684215,0.5,0.5,0.0,0.6666666666666666,0.7142857142857143,0.22167487684729065,0.0,0.0,-1.0,0.0,0.38095238095238104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.3571428571428571,0.8616400220830935,0.0
yellow_pages_1_5837,yelp_2_1830,yellow_pages_1_5837-yelp_2_1830,True,0.6573761155832982,1.0,1.0,1.0,1.0,1.0,1.0,0.1207165109034268,0.2222222222222222,0.2222222222222222,-1.0,1.0,0.3848684210526315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6785714285714286,0.6666666666666666,0.6666666666666666,0.0,1.0,0.8461538461538461,0.870967741935484,0.375,0.375,-1.0,0.6,0.8088235294117647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47058823529411764,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5384615384615384,1.0,1.0
yellow_pages_1_18353,yelp_2_1830,yellow_pages_1_18353-yelp_2_1830,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11591880341880344,0.0,0.0,-1.0,0.0,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9413972500929023,0.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.4,0.29670329670329665,0.1,0.1,-1.0,0.2,0.35000000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.75,0.2142857142857143,0.8606533306708327,0.0
yellow_pages_1_2470,yelp_2_1830,yellow_pages_1_2470-yelp_2_1830,False,0.06942074481458557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11532738095238097,0.25,0.25,-1.0,1.0,0.4097222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9322556670382758,0.0,0.7857142857142857,0.5,0.5,0.0,0.6666666666666666,0.7857142857142857,0.10714285714285719,0.0,0.0,-1.0,0.0,0.24637681159420297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0,0.0,0.0,0.6666666666666666,0.2666666666666667,0.05964784513643362,0.0
yellow_pages_1_3135,yelp_2_1830,yellow_pages_1_3135-yelp_2_1830,False,0.061229373602273714,0.0,0.0,0.0,0.0,0.0,0.0,0.1377777777777778,0.0,0.0,-1.0,0.0,0.31249999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9417688591601635,0.0,0.7857142857142857,0.4,0.4,0.0,0.6666666666666666,0.8,0.21832884097035035,0.0,0.0,-1.0,0.0,0.5357142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0,0.0,0.0,0.8,0.2857142857142857,0.9993539520514959,0.0
yellow_pages_1_3329,yelp_2_1830,yellow_pages_1_3329-yelp_2_1830,False,0.07834350628304633,0.0,0.0,0.0,0.0,0.0,0.0,0.10877192982456146,0.0,0.0,-1.0,0.0,0.2730263157894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9418431809736157,0.0,0.7857142857142857,0.5,0.5,0.0,0.6666666666666666,0.7333333333333334,0.2337662337662337,0.0,0.0,-1.0,0.0,0.5357142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.0,0.0,0.0,0.6666666666666666,0.1428571428571429,0.9994361763358509,0.0
yellow_pages_1_11429,yelp_2_1831,yellow_pages_1_11429-yelp_2_1831,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0861111111111111,0.0,0.0,-1.0,0.0,0.3625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9073578595317726,0.0,0.1333333333333333,0.0,0.0,0.0,0.3333333333333333,0.1333333333333333,0.21428571428571425,0.0,0.0,-1.0,0.0,0.24166666666666675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.6,0.33333333333333337,0.8471685480366016,0.0
yellow_pages_1_25892,yelp_2_1831,yellow_pages_1_25892-yelp_2_1831,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14846743295019155,0.0,0.0,-1.0,0.0,0.35069444444444436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6430323299888517,0.0,0.2941176470588235,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6923076923076923,0.24884792626728117,0.0,0.0,-1.0,0.0,0.27777777777777785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.4,0.19999999999999996,0.8261073849153677,0.0
yellow_pages_1_7602,yelp_2_1831,yellow_pages_1_7602-yelp_2_1831,False,0.09165804134324348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20945945945945948,0.0,0.0,-1.0,0.0,0.3625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8893719806763285,0.0,0.17647058823529416,0.5,0.5,0.0,0.6666666666666666,0.6153846153846154,0.3061224489795919,0.0,0.0,-1.0,0.0,0.20175438596491238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.25,0.125,0.6544465718346587,0.0
yellow_pages_1_25851,yelp_2_1831,yellow_pages_1_25851-yelp_2_1831,False,0.012736696312306893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2537202380952381,0.2,0.2,-1.0,0.5,0.5041666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8915273132664437,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.6428571428571428,0.33834586466165417,0.0,0.0,-1.0,0.0,0.29901960784313725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.8258489657359661,0.0
yellow_pages_1_5365,yelp_2_1831,yellow_pages_1_5365-yelp_2_1831,True,0.87279355552646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21527777777777773,0.14285714285714285,0.14285714285714285,-1.0,0.5,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.9333333333333333,0.25,0.6666666666666666,0.0,0.5,1.0,0.6923076923076923,0.6,0.6,-1.0,1.0,0.7678571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_5586,yelp_2_1834,yellow_pages_1_5586-yelp_2_1834,True,0.9098015630137123,1.0,1.0,1.0,1.0,1.0,1.0,0.5651041666666666,0.3333333333333333,0.3333333333333333,-1.0,0.5,0.6205357142857142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7714285714285714,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.8088235294117647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_13559,yelp_2_1834,yellow_pages_1_13559-yelp_2_1834,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23292349726775954,0.0,0.0,-1.0,0.0,0.35069444444444436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9512448903753251,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.4285714285714286,0.29670329670329665,0.0,0.0,-1.0,0.0,0.42982456140350883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.16696228254613366,0.0
yellow_pages_1_12328,yelp_2_1834,yellow_pages_1_12328-yelp_2_1834,False,0.11239480362916089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2767857142857143,0.0,0.0,-1.0,0.0,0.66796875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9849498327759197,0.0,0.2272727272727273,0.2,0.2,0.0,0.5,0.6428571428571428,0.36000000000000004,0.0,0.0,-1.0,0.0,0.42982456140350883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.0,0.0,0.0,0.5,0.2857142857142857,0.16696228254613366,0.0
yellow_pages_1_17098,yelp_2_1834,yellow_pages_1_17098-yelp_2_1834,False,0.12703003515337685,0.0,0.0,0.0,0.0,0.0,0.0,0.2554945054945055,0.1111111111111111,0.1111111111111111,-1.0,0.5,0.6458333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8297658862876254,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.6428571428571428,0.29220779220779225,0.0,0.0,-1.0,0.0,0.31060606060606066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.25,0.125,0.9414563095391916,0.0
yellow_pages_1_17344,yelp_2_1834,yellow_pages_1_17344-yelp_2_1834,False,0.11132809730696754,0.0,0.0,0.0,0.0,0.0,0.0,0.3229166666666667,0.0,0.0,-1.0,0.7142857142857143,0.31696428571428564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8257153474544778,0.0,0.29032258064516125,0.14285714285714285,0.14285714285714285,0.0,0.5,0.6666666666666667,0.29220779220779225,0.0,0.0,-1.0,0.0,0.31060606060606066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.25,0.125,0.9414563095391916,0.0
yellow_pages_1_3002,yelp_2_1837,yellow_pages_1_3002-yelp_2_1837,True,0.8105447070585986,1.0,1.0,1.0,1.0,1.0,1.0,0.155,0.0,0.0,-1.0,1.0,0.5170454545454545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7200000000000001,0.375,0.375,-1.0,0.6,0.5787037037037038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_5637,yelp_2_1837,yellow_pages_1_5637-yelp_2_1837,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1462264150943396,0.0,0.0,-1.0,1.0,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9729468599033816,0.0,0.8181818181818181,0.0,0.0,0.0,1.0,0.8888888888888888,0.2295918367346939,0.1,0.1,-1.0,0.2,0.27777777777777785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999882536736635,0.0
yellow_pages_1_13559,yelp_2_1837,yellow_pages_1_13559-yelp_2_1837,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08469945355191252,0.0,0.0,-1.0,0.6666666666666666,0.22083333333333338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8813080639167595,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.3846153846153846,0.3461538461538462,0.0,0.0,-1.0,0.0,0.29583333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.5,0.16703276050415228,0.0
yellow_pages_1_4501,yelp_2_1837,yellow_pages_1_4501-yelp_2_1837,False,0.059477391328729264,1.0,1.0,1.0,1.0,1.0,1.0,0.06858407079646014,0.0,0.0,-1.0,1.0,0.31249999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9254180602006689,0.0,0.4545454545454546,0.25,0.25,0.0,0.5,0.5454545454545454,0.3428571428571429,0.1,0.1,-1.0,0.2,0.31060606060606066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.9999295220419814,0.0
yellow_pages_1_20691,yelp_2_1837,yellow_pages_1_20691-yelp_2_1837,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05496453900709214,0.0,0.0,-1.0,1.0,0.25625000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.953288740245262,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3125,0.20737327188940088,0.0,0.0,-1.0,0.0,0.18750000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.975555894893872,0.0
yellow_pages_1_21672,yelp_2_1839,yellow_pages_1_21672-yelp_2_1839,False,0.12262401330570423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21527777777777773,0.0,0.0,-1.0,0.6666666666666666,0.3359375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9921590486807879,0.0,0.33333333333333337,0.25,0.25,0.0,0.5,0.4666666666666667,0.2857142857142857,0.0,0.0,-1.0,0.0,0.12301587301587305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975743836115255,0.0
yellow_pages_1_24941,yelp_2_1839,yellow_pages_1_24941-yelp_2_1839,False,0.1200059482422204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2421875,0.0,0.0,-1.0,0.6666666666666666,0.4278846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9602749907097733,0.0,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.5,0.4666666666666667,0.24725274725274723,0.125,0.125,-1.0,0.25,0.3627450980392157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.30000000000000004,0.8258019804306204,0.0
yellow_pages_1_14479,yelp_2_1839,yellow_pages_1_14479-yelp_2_1839,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22142857142857136,0.0,0.0,-1.0,0.6666666666666666,0.3359375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9888145670754367,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.5,0.24725274725274723,0.0,0.0,-1.0,0.0,0.22619047619047622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16703276050415228,0.0
yellow_pages_1_18353,yelp_2_1839,yellow_pages_1_18353-yelp_2_1839,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11591880341880344,0.0,0.0,-1.0,0.7777777777777778,0.35069444444444436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9804162021553325,0.0,0.25,0.0,0.0,0.0,0.0,0.3846153846153846,0.39560439560439564,0.1,0.1,-1.0,0.2,0.21759259259259264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.25,0.11111111111111116,0.8610292131135987,0.0
